,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L12,L14,W12,W14,Check,L11,L13,W11,W13,L10,W10,L9,W9,L15,W15
611,401445,3357963,Kar12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401445.0,,8.0,29.0,"REPLICATE>BLOCK>PLOT:401445,REPLICATE>BLOCK:16,REPLICATE:2",rainfed,4207.1197411003,258.8329411765,"63,8763017097","66,5017492524",10.8894117647,240,300,140,"-2,62544754270",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,401687,3358231,Kar12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401687.0,,1.0,18.0,"REPLICATE>BLOCK>PLOT:401687,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,3973.2770745429,258.7482352941,"63,8763017097","65,5409150764",10.2807843137,240,295,125,"-1,66461336670",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,400236,3357383,Kar12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400236.0,,10.0,12.0,"REPLICATE>BLOCK>PLOT:400236,REPLICATE>BLOCK:2,REPLICATE:2",watered,4425.6120527307,251.9647058824,"62,8595758722","63,8763017097",11.1509803922,250,300,155,"-1,01672583750",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,3080water_regimewatered,3338678,Kar12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,293.6444653375,62.9842069364,64.3725809892,242.197117548,4453.3223506194,294.7846265542,142.1650954775,,,2012,16.766238952,15.6063412385,13.491405991,244.237,241.428,831.385,-22.489889579,-24.8000085378,30.3451780669,29.0112678405,26.6271038402,,,,,,,,,,,,,,,,
615,3080water_regimerainfed,3338432,Kar12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,308.6723080255,63.964470756,66.3784780802,236.5154757362,4037.6256762511,291.2253319941,132.243740641,,,2012,16.766238952,15.8688117172,13.228527093,244.237,273.542,791.381,-22.9315555556,-24.5064758346,30.3451780669,29.3540291111,26.2433328323,,,,,,,,,,,,,,,,
616,401290,3357791,Kar12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401290.0,,12.0,18.0,"REPLICATE>BLOCK>PLOT:401290,REPLICATE>BLOCK:24,REPLICATE:2,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,4314.8148148148,256.9411764706,"65,5409150764","66,5017492524",11.0865359477,255,300,130,"-0,96083417600",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,401856,3358413,Kar12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401856.0,,6.0,44.0,"REPLICATE>BLOCK>PLOT:401856,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,3697.5102192494,262.4164705882,"63,8763017097","64,6808710156",9.702875817,250,295,140,"-0,80456930590",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,401295,3357797,Kar12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401295.0,,12.0,23.0,"REPLICATE>BLOCK>PLOT:401295,REPLICATE>BLOCK:23,REPLICATE:2",rainfed,4095.5631399317,254.0482352941,"64,6808710156","67,7009590372",10.4047058824,275,320,150,"-3,02008802160",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,400349,3357513,Kar12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400349.0,,6.0,13.0,"REPLICATE>BLOCK>PLOT:400349,REPLICATE>BLOCK:22,REPLICATE:1",watered,3153.6486982032,272.3435294118,"62,8595758722","64,6808710156",8.5887581699,270,305,145,"-1,82129514340",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,400041,3357160,Kar12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400041.0,,17.0,16.0,"REPLICATE>BLOCK>PLOT:400041,REPLICATE>BLOCK:31,REPLICATE:2",watered,3467.7990092003,279.6447058824,"63,8763017097","64,6808710156",9.6975163399,260,305,135,"-0,80456930590",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,3081water_regimewatered,3338679,Kar12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,311.0453426777,63.6907196701,64.8690460906,262.4823514466,3068.6320813943,302.7774608454,137.7308999519,,,2012,16.7634496002,15.809722881,13.5112297856,257.867,266.026,801.062,-22.6756038647,-25.2056140522,30.33900291,29.333795701,26.8014086602,,,,,,,,,,,,,,,,
622,3081water_regimerainfed,3338433,Kar12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,296.3173576687,63.9462646637,65.3473811046,258.6901522366,3958.6349672485,306.8421630258,138.3136903967,,,2012,16.7634496002,15.809722881,13.3959745405,257.867,256.741,806.787,-22.6756038647,-24.7936379968,30.33900291,29.333795701,26.5064154879,,,,,,,,,,,,,,,,
623,401255,3357752,Kar12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401255.0,,13.0,18.0,"REPLICATE>BLOCK>PLOT:401255,REPLICATE>BLOCK:26,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,5016.583747927,228.2729411765,"63,8763017097","64,6808710156",11.451503268,245,305,135,"-0,80456930590",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,401821,3358375,Kar12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401821.0,,8.0,45.0,"REPLICATE>BLOCK>PLOT:401821,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,4743.0830039526,224.7235294118,"62,8595758722","63,8763017097",10.6588235294,240,295,135,"-1,01672583750",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,401254,3357751,Kar12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401254.0,,13.0,19.0,"REPLICATE>BLOCK>PLOT:401254,REPLICATE>BLOCK:25,REPLICATE:2",rainfed,5865.5221745351,199.2835294118,"63,8763017097","64,6808710156",11.6890196078,240,295,135,"-0,80456930590",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,400504,3357690,Kar12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400504.0,,1.0,1.0,"REPLICATE>BLOCK>PLOT:400504,REPLICATE>BLOCK:1,REPLICATE:1",watered,3729.3348712034,257.72,"58,7292946948","60,4198781532",9.6112418301,260,300,135,"-1,69058345840",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,400046,3357166,Kar12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400046.0,,17.0,11.0,"REPLICATE>BLOCK>PLOT:400046,REPLICATE>BLOCK:30,REPLICATE:2",watered,5064.7820965842,249.3729411765,"61,4081018268","62,8595758722",12.6301960784,240,300,135,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,3082water_regimewatered,3338680,Kar12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,286.1248930707,60.1859049971,61.8355355861,243.3598474854,4354.3444434913,294.9461037802,130.357701284,,,2012,16.7306116162,15.5925368687,13.6008083349,260.837,248.066,867.93,-23.1308730159,-24.7809294781,30.2569669889,29.0494187395,26.8636609022,,,,,,,,,,,,,,,,
629,3082water_regimerainfed,3338434,Kar12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,250.3118529835,63.7059202958,64.2591758738,241.6442892404,5167.2977889608,299.968225996,137.0938063152,,,2012,16.7306116162,15.5941042241,13.491405991,260.837,241.428,831.385,-22.5576118326,-24.8000085378,30.2569669889,29.0508754188,26.6271038402,,,,,,,,,,,,,,,,
630,401955,3358523,Kar12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401955.0,,1.0,38.0,"REPLICATE>BLOCK>PLOT:401955,REPLICATE>BLOCK:1,REPLICATE:3",rainfed,4378.2192788815,259.72,"63,8763017097","64,6808710156",11.3711111111,250,290,150,"-0,80456930590",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,401219,3357711,Kar12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401219.0,,14.0,19.0,"REPLICATE>BLOCK>PLOT:401219,REPLICATE>BLOCK:27,REPLICATE:2",rainfed,4599.761051374,238.2988235294,"64,6808710156","69,1249593066",10.9611764706,255,285,150,"-4,44408829100",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,401575,3358107,Kar12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401575.0,,4.0,15.0,"REPLICATE>BLOCK>PLOT:401575,REPLICATE>BLOCK:8,REPLICATE:1",rainfed,4220.0854700855,258.4094117647,"66,5017492524","65,5409150764",10.9050980392,255,305,155,"0,96083417600",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,400444,3357622,Kar12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400444.0,,3.0,5.0,"REPLICATE>BLOCK>PLOT:400444,REPLICATE>BLOCK:9,REPLICATE:1",watered,3851.8518518519,263.6470588235,"65,5409150764","66,5017492524",10.1552941176,275,310,160,"-0,96083417600",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,400011,3357126,Kar12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400011.0,,18.0,11.0,"REPLICATE>BLOCK>PLOT:400011,REPLICATE>BLOCK:34,REPLICATE:2",watered,4325.2595155709,254.32,"63,8763017097","64,6808710156",11,275,315,155,"-0,80456930590",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,3083water_regimewatered,3338681,Kar12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,296.2255329226,65.4723046707,66.220524956,269.6835346967,4122.6626869186,309.565037091,159.7532420107,,,2012,16.7634496002,15.8685307239,13.3435754094,257.867,258.231,789.986,-23.012037037,-24.7120439967,30.33900291,29.4046177774,26.4444002818,,,,,,,,,,,,,,,,
636,3083water_regimerainfed,3338435,Kar12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,299.708202159,65.0822482052,66.7041373259,254.0085825339,4389.9770490449,293.5328312174,150.6016838939,,,2012,16.7634496002,15.8685307239,13.228527093,257.867,258.231,791.381,-23.012037037,-24.5064758346,30.33900291,29.4046177774,26.2433328323,,,,,,,,,,,,,,,,
637,401780,3358331,Kar12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401780.0,,10.0,40.0,"REPLICATE>BLOCK>PLOT:401780,REPLICATE>BLOCK:19,REPLICATE:3",rainfed,3986.7109634552,260.6305882353,"63,8763017097","62,8595758722",10.3905882353,250,305,150,"1,01672583750",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,401535,3358063,Kar12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401535.0,,5.0,26.0,"REPLICATE>BLOCK>PLOT:401535,REPLICATE>BLOCK:9,REPLICATE:2",rainfed,4863.3879781421,259.4294117647,"65,5409150764","66,5017492524",12.6170588235,260,320,165,"-0,96083417600",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,401616,3358153,Kar12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401616.0,,3.0,17.0,"REPLICATE>BLOCK>PLOT:401616,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,4880.9523809524,239.1529411765,"66,5017492524","67,7009590372",11.6729411765,260,310,160,"-1,19920978480",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,400494,3357679,Kar12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400494.0,,1.0,11.0,"REPLICATE>BLOCK>PLOT:400494,REPLICATE>BLOCK:2,REPLICATE:1",watered,4662.6984126984,246.4,"65,5409150764","64,6808710156",11.4888888889,290,320,180,"0,86004406080",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,400181,3357320,Kar12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400181.0,,12.0,13.0,"REPLICATE>BLOCK>PLOT:400181,REPLICATE>BLOCK:10,REPLICATE:2",watered,3379.8056611745,230.5117647059,"65,5409150764","66,5017492524",7.7908496732,245,295,155,"-0,96083417600",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,3084water_regimewatered,3338682,Kar12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,270.0197292924,65.1319813609,65.2036582175,266.8109324282,4366.9534427396,309.0997671798,163.9851055027,,,2012,16.5925699705,15.8653894949,13.3959745405,231.129,241.43,806.787,-22.5477094017,-24.7936379968,30.1356630268,29.3598862092,26.5064154879,,,,,,,,,,,,,,,,
643,3084water_regimerainfed,3338436,Kar12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,296.1192149654,65.6017307604,65.7740774306,254.5861444457,4538.725927409,309.712227394,156.8713504652,,,2012,16.5925699705,15.8653894949,13.3959745405,231.129,217.626,806.787,-22.5477094017,-24.7936379968,30.1356630268,29.3598862092,26.5064154879,,,,,,,,,,,,,,,,
644,401941,3358508,Kar12,127481,https://doi.org/10.15454/QKMCCR,B37_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401941.0,,1.0,52.0,"REPLICATE>BLOCK>PLOT:401941,REPLICATE>BLOCK:2,REPLICATE:3",rainfed,4705.2154195011,236.2376470588,"66,5017492524","69,1249593066",11.1154901961,255,310,145,"-2,62321005420",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,401507,3358031,Kar12,127481,https://doi.org/10.15454/QKMCCR,B37_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401507.0,,6.0,19.0,"REPLICATE>BLOCK>PLOT:401507,REPLICATE>BLOCK:11,REPLICATE:2",rainfed,5045.3514739229,234.5082352941,"69,1249593066","72,0947386844",11.8317647059,260,310,145,"-2,96977937780",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,401649,3358189,Kar12,127481,https://doi.org/10.15454/QKMCCR,B37_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401649.0,,2.0,17.0,"REPLICATE>BLOCK>PLOT:401649,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,4900.7936507937,224,"67,7009590372","70,6080789845",10.9777777778,250,310,150,"-2,90711994730",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,400301,3357458,Kar12,127481,https://doi.org/10.15454/QKMCCR,B37_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400301.0,,8.0,21.0,"REPLICATE>BLOCK>PLOT:400301,REPLICATE>BLOCK:31,REPLICATE:1",watered,3868.7202053539,250.5988235294,"65,5409150764","66,5017492524",9.6949673203,270,315,155,"-0,96083417600",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,400189,3357329,Kar12,127481,https://doi.org/10.15454/QKMCCR,B37_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400189.0,,12.0,21.0,"REPLICATE>BLOCK>PLOT:400189,REPLICATE>BLOCK:11,REPLICATE:2",watered,4089.5061728395,236.4988235294,"67,7009590372","70,6080789845",9.6716339869,255,320,140,"-2,90711994730",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,3085water_regimewatered,3338683,Kar12,127481,https://doi.org/10.15454/QKMCCR,B37_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,303.1056580142,66.167537512,68.0266118739,272.4178180558,4274.0167511519,321.4580110567,150.2436029261,,,2012,16.8773708965,15.758266835,13.1196435666,277.328,255.79,773.434,-23.2181878307,-24.1527220808,30.4573040734,29.3796532325,26.0275531472,,,,,,,,,,,,,,,,
650,3085water_regimerainfed,3338437,Kar12,127481,https://doi.org/10.15454/QKMCCR,B37_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,290.6926013614,67.9129548702,70.0103877574,252.5126805237,4892.2885476016,307.6706154479,145.2558284014,,,2012,16.8773708965,15.8216694949,13.1543195123,277.328,227.216,748.363,-23.9611269841,-24.1174196078,30.4573040734,29.5330596941,26.0614383186,,,,,,,,,,,,,,,,
651,401755,3358306,Kar12,127482,https://doi.org/10.15454/BWEN08,F353_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401755.0,,12.0,51.0,"REPLICATE>BLOCK>PLOT:401755,REPLICATE>BLOCK:24,REPLICATE:2,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3386.6057838661,261.0823529412,"63,8763017097","62,8595758722",8.8418300654,240,295,150,"1,01672583750",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,401436,3357953,Kar12,127482,https://doi.org/10.15454/BWEN08,F353_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401436.0,,8.0,20.0,"REPLICATE>BLOCK>PLOT:401436,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,3662.4203821656,280.7529411765,"61,4081018268","62,8595758722",10.2823529412,240,290,140,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,401410,3357924,Kar12,127482,https://doi.org/10.15454/BWEN08,F353_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401410.0,,9.0,7.0,"REPLICATE>BLOCK>PLOT:401410,REPLICATE>BLOCK:17,REPLICATE:1",rainfed,3690.1865369019,244.6658823529,"61,4081018268","62,8595758722",9.028627451,245,295,150,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,400289,3357445,Kar12,127482,https://doi.org/10.15454/BWEN08,F353_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400289.0,,8.0,9.0,"REPLICATE>BLOCK>PLOT:400289,REPLICATE>BLOCK:30,REPLICATE:1",watered,3818.2512409317,263.2694117647,"59,5299158723","60,4198781532",10.0522875817,265,305,160,"-0,88996228090",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,400032,3357150,Kar12,127482,https://doi.org/10.15454/BWEN08,F353_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400032.0,,17.0,25.0,"REPLICATE>BLOCK>PLOT:400032,REPLICATE>BLOCK:32,REPLICATE:2",watered,4895.2641165756,220.1741176471,"61,4081018268","62,8595758722",10.7781045752,255,300,145,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,3086water_regimewatered,3338684,Kar12,127482,https://doi.org/10.15454/BWEN08,F353_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,266.7728840799,60.5496359859,61.5180904713,261.5510923455,4383.28618752,302.5379426382,144.8497225626,,,2012,16.2881722222,15.7392898551,13.6008083349,214.515,237.278,867.93,-24.2770133248,-24.7809294781,29.4177932439,29.2455445709,26.8636609022,,,,,,,,,,,,,,,,
657,3086water_regimerainfed,3338438,Kar12,127482,https://doi.org/10.15454/BWEN08,F353_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,294.8439093309,62.3329951094,63.068179743,242.1849834221,3560.2720669404,292.9880492849,146.4653496406,,,2012,16.2881722222,15.7803194444,13.5591657794,214.515,236.196,846.886,-23.8071377696,-24.9380085378,29.4177932439,29.2774783564,26.8216836419,,,,,,,,,,,,,,,,
658,401483,3358005,Kar12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401483.0,,7.0,6.0,"REPLICATE>BLOCK>PLOT:401483,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3536.8702035369,283.6376470588,"61,4081018268","62,8595758722",10.0318954248,255,305,130,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,401731,3358280,Kar12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401731.0,,13.0,46.0,"REPLICATE>BLOCK>PLOT:401731,REPLICATE>BLOCK:26,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3535.3535353535,263.4305882353,"61,4081018268","62,8595758722",9.3132026144,235,290,135,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,401686,3358230,Kar12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401686.0,,1.0,19.0,"REPLICATE>BLOCK>PLOT:401686,REPLICATE>BLOCK:1,REPLICATE:2",rainfed,3150.6338553318,255.2282352941,"61,4081018268","62,8595758722",8.0413071895,245,305,130,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,400270,3357423,Kar12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400270.0,,9.0,11.0,"REPLICATE>BLOCK>PLOT:400270,REPLICATE>BLOCK:34,REPLICATE:1",watered,2777.7777777778,273.5294117647,"59,5299158723","60,4198781532",7.5980392157,240,280,130,"-0,88996228090",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,400056,3357177,Kar12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400056.0,,17.0,1.0,"REPLICATE>BLOCK>PLOT:400056,REPLICATE>BLOCK:29,REPLICATE:2",watered,3464.9632210608,251.5470588235,"61,4081018268","62,8595758722",8.7160130719,260,305,145,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,3087water_regimewatered,3338685,Kar12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,301.0464430745,60.3975322355,61.34642472,248.6046472528,3093.9234677196,291.7420573412,139.6907556652,,,2012,16.4135590278,15.7392898551,13.5464286349,212.545,248.066,869.421,-24.2770133248,-24.5928654589,29.7043579224,29.2455445709,26.6904373044,,,,,,,,,,,,,,,,
664,3087water_regimerainfed,3338439,Kar12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,311.1652784218,61.0810419452,62.8060287257,244.4240122907,3393.3291517425,300.5025078141,131.6972526661,,,2012,16.4135590278,15.7803194444,13.5046184853,212.545,258.322,848.377,-23.8071377696,-24.7454031623,29.7043579224,29.2774783564,26.6467331186,,,,,,,,,,,,,,,,
665,401380,3357890,Kar12,127484,https://doi.org/10.15454/9GOSKA,W95115_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401380.0,,10.0,36.0,"REPLICATE>BLOCK>PLOT:401380,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3740.5931828243,217.0411764706,"64,6808710156","66,5017492524",8.118627451,225,285,140,"-1,82087823680",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,400140,3357273,Kar12,127484,https://doi.org/10.15454/9GOSKA,W95115_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400140.0,,14.0,28.0,"REPLICATE>BLOCK>PLOT:400140,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,4342.0553659462,254.0482352941,"63,8763017097","64,6808710156",11.0309150327,230,270,145,"-0,80456930590",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,401847,3358403,Kar12,127484,https://doi.org/10.15454/9GOSKA,W95115_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401847.0,,7.0,38.0,"REPLICATE>BLOCK>PLOT:401847,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3544.4046196734,239.6117647059,"62,8595758722","63,8763017097",8.4928104575,225,285,135,"-1,01672583750",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,400437,3357614,Kar12,127484,https://doi.org/10.15454/9GOSKA,W95115_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,400437.0,,3.0,12.0,"REPLICATE>BLOCK>PLOT:400437,REPLICATE>BLOCK:10,REPLICATE:1",watered,3666.2925551814,263.1070588235,"61,4081018268","62,8595758722",9.6462745098,240,285,140,"-1,45147404540",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,401342,3357848,Kar12,127484,https://doi.org/10.15454/9GOSKA,W95115_H,KWS Karlsruhe 2012,REPLICATE>BLOCK>PLOT,,,401342.0,,11.0,3.0,"REPLICATE>BLOCK>PLOT:401342,REPLICATE>BLOCK:21,REPLICATE:2,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,3875.5250095456,250.6023529412,"62,8595758722","63,8763017097",9.7121568627,240,300,145,"-1,01672583750",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,3088water_regimewatered,3338686,Kar12,127484,https://doi.org/10.15454/9GOSKA,W95115_H,KWS Karlsruhe 2012,VIRTUAL_TRIAL,,,,,,,,watered,290.2591745778,63.0570514007,64.2965056474,234.5860384072,3823.2036997376,280.0501038528,144.6563028399,,,2012,16.766238952,15.6063412385,13.5465118635,244.237,241.428,829.894,-22.489889579,-24.9959545991,30.3451780669,29.0112678405,26.8041532992,,,,,,,,,,,,,,,,
