,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L8,L10,L12,W8,W10,W12,Check,L9,L11,L13,W9,W11,W13,L14,W14,L15,W15
840,402124,3360049,Mur13,127503,https://doi.org/10.15454/4ES48F,DE811_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402124.0,,1.0,24.0,"REPLICATE>BLOCK>PLOT:402124,REPLICATE>BLOCK:1,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,3486.6857971551,236.9583510513,"64,8642032369","69,2778139489",8.2619931713,263,NA,138,"-4,41361071200",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,400994,3361314,Mur13,127503,https://doi.org/10.15454/4ES48F,DE811_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400994.0,,19.0,16.0,"REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:31,REPLICATE:2",watered,3898.1288981289,247.2271596639,"69,2778139489","70,9031411312",9.6372333549,263,NA,125,"-1,62532718230",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,400816,3361109,Mur13,127503,https://doi.org/10.15454/4ES48F,DE811_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400816.0,,11.0,6.0,"REPLICATE>BLOCK>PLOT:400816,REPLICATE>BLOCK:11,REPLICATE:1",watered,3585.6457089334,243.1194897236,"67,7330179755","69,2778139489",8.7174035509,275,NA,128,"-1,54479597340",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,402684,3360671,Mur13,127503,https://doi.org/10.15454/4ES48F,DE811_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402684.0,,22.0,11.0,"REPLICATE>BLOCK>PLOT:402684,REPLICATE>BLOCK:22,REPLICATE:2",rainfed,3292.9399367756,249.2326411999,"36,5230277418","69,2778139489",8.2070811776,240,NA,123,"-32,75478620710",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,402595,3360572,Mur13,127503,https://doi.org/10.15454/4ES48F,DE811_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402595.0,,19.0,9.0,"REPLICATE>BLOCK>PLOT:402595,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,3638.8254210036,259.1256,"64,8642032369","67,7330179755",9.4291282051,248,NA,148,"-2,86881473860",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,3109water_regimewatered,3340181,Mur13,127503,https://doi.org/10.15454/4ES48F,DE811_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,293.941211147,68.4997703138,69.9951602195,269.7087843132,3733.0162091915,,126.132593537,,,2013,17.0098944444,21.0597368421,14.7544752959,335.527,225.649,810.734,-37.7105263158,-17.1079545455,32.620500343,35.8734868335,27.8663165236,,,,,,,,,,,,,,,,,,
846,3109water_regimerainfed,3339935,Mur13,127503,https://doi.org/10.15454/4ES48F,DE811_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,289.2310590838,65.1741914933,68.7625174869,249.7342705619,3244.3622330503,,136.5772097801,,,2013,17.0098944444,21.0112037037,14.2953110049,335.527,249.761,846.573,-120.9166666667,-157.2555555556,32.620500343,35.7524256874,27.3843856963,,,,,,,,,,,,,,,,,,
847,401011,3361331,Mur13,127504,https://doi.org/10.15454/CFMQSJ,DK78010_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401011.0,,20.0,10.0,"REPLICATE>BLOCK>PLOT:401011,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2628.767431399,253.9089747899,"63,401277574","63,401277574",6.6746764347,263,NA,148,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,402439,3360399,Mur13,127504,https://doi.org/10.15454/CFMQSJ,DK78010_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402439.0,,13.0,15.0,"REPLICATE>BLOCK>PLOT:402439,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",rainfed,2257.4324899906,256.9144691821,"59,2242133829","60,5685845381",5.7996706988,240,NA,135,"-1,34437115520",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,400787,3361076,Mur13,127504,https://doi.org/10.15454/CFMQSJ,DK78010_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400787.0,,9.0,19.0,"REPLICATE>BLOCK>PLOT:400787,REPLICATE>BLOCK:33,REPLICATE:1",watered,2931.5196998124,273.0931254429,"63,401277574","63,401277574",8.0057787712,258,NA,143,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,402288,3360231,Mur13,127504,https://doi.org/10.15454/CFMQSJ,DK78010_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402288.0,,7.0,26.0,"REPLICATE>BLOCK>PLOT:402288,REPLICATE>BLOCK:7,REPLICATE:3",rainfed,2608.8252832439,294.2731868651,"60,5685845381","60,5685845381",7.6770733007,250,NA,143,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,402528,3360498,Mur13,127504,https://doi.org/10.15454/CFMQSJ,DK78010_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402528.0,,16.0,5.0,"REPLICATE>BLOCK>PLOT:402528,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,2212.6131593587,289.0576,"60,5685845381","61,9461105814",6.3957264957,243,NA,145,"-1,37752604330",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,3110water_regimewatered,3340182,Mur13,127504,https://doi.org/10.15454/CFMQSJ,DK78010_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,316.7437830712,63.6700912406,63.4849575284,259.3622658148,2647.3718577824,,142.954230584,,,2013,16.932806713,20.7538888889,15.6439642662,313.813,198.899,884.528,-30.640625,-20.7083333333,32.4894218269,35.4100718228,28.8731723597,,,,,,,,,,,,,,,,,,
853,3110water_regimerainfed,3339936,Mur13,127504,https://doi.org/10.15454/CFMQSJ,DK78010_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,327.3416596899,60.4419137094,61.2721671063,257.1650349166,2435.9802488188,,145.7561797738,,,2013,16.932806713,20.5953968254,14.8350717909,313.813,231.654,962.897,-99.6071428571,-158.25,32.4894218269,35.4525059638,28.2002306043,,,,,,,,,,,,,,,,,,
854,402434,3360393,Mur13,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402434.0,,13.0,10.0,"REPLICATE>BLOCK>PLOT:402434,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",rainfed,2144.9389265481,222.7730114835,"60,5685845381","64,8642032369",4.7783450412,238,NA,123,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,400980,3361297,Mur13,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400980.0,,19.0,2.0,"REPLICATE>BLOCK>PLOT:400980,REPLICATE>BLOCK:7,REPLICATE:2",watered,2903.3731323808,218.8294453782,"60,5685845381","66,243252045",6.3534353228,273,NA,143,"-5,67466750690",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,400716,3360996,Mur13,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400716.0,,6.0,11.0,"REPLICATE>BLOCK>PLOT:400716,REPLICATE>BLOCK:18,REPLICATE:1",watered,2729.4279119097,228.1326718639,"63,401277574","67,7330179755",6.226716822,245,NA,117,"-4,33174040150",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,402513,3360481,Mur13,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402513.0,,16.0,20.0,"REPLICATE>BLOCK>PLOT:402513,REPLICATE>BLOCK:16,REPLICATE:3",rainfed,2469.1358024691,230.9702338767,"60,5685845381","64,8642032369",5.7029687377,258,NA,130,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,402799,3360799,Mur13,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402799.0,,26.0,4.0,"REPLICATE>BLOCK>PLOT:402799,REPLICATE>BLOCK:26,REPLICATE:1",rainfed,2554.2784163474,223.2072,"60,5685845381","66,243252045",5.7013333333,258,NA,135,"-5,67466750690",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,3111water_regimewatered,3340183,Mur13,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,264.5527211104,61.8985274703,67.0023117011,258.344139493,2990.6995302286,,135.0246587168,,,2013,17.7481426768,19.9007729469,15.2159562632,213.866,298.567,844.842,-28.8315217391,-19.1657608696,32.9479901129,35.0251222421,28.3657021221,,,,,,,,,,,,,,,,,,
860,3111water_regimerainfed,3339937,Mur13,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,268.0668522303,60.217147236,65.3977523644,249.975407185,2280.3333789686,,128.6097296542,,,2013,17.7481426768,19.9219191919,14.4419831533,213.866,300.156,894.395,-93.9818181818,-157.9787234043,32.9479901129,34.9473370002,27.6745153566,,,,,,,,,,,,,,,,,,
861,400618,3360884,Mur13,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400618.0,,1.0,18.0,"REPLICATE>BLOCK>PLOT:400618,REPLICATE>BLOCK:25,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2586.9284029521,280.5865343728,"59,2242133829","60,5685845381",7.2585727525,245,NA,102,"-1,34437115520",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,402109,3360030,Mur13,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402109.0,,1.0,9.0,"REPLICATE>BLOCK>PLOT:402109,REPLICATE>BLOCK:1,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,1773.3589162161,251.4288,"57,7285289574","59,2242133829",4.4587350427,253,NA,103,"-1,49568442550",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,400927,3361235,Mur13,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400927.0,,16.0,10.0,"REPLICATE>BLOCK>PLOT:400927,REPLICATE>BLOCK:16,REPLICATE:2",watered,2162.6521626522,275.6248739496,"60,5685845381","63,401277574",5.9608072973,253,NA,108,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,402674,3360660,Mur13,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402674.0,,22.0,21.0,"REPLICATE>BLOCK>PLOT:402674,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,2180.8738622898,289.9959603118,"57,7285289574","60,5685845381",6.3244461001,250,NA,125,"-2,84005558070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,402651,3360635,Mur13,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402651.0,,21.0,11.0,"REPLICATE>BLOCK>PLOT:402651,REPLICATE>BLOCK:21,REPLICATE:2",rainfed,1940.0352733686,268.8639793766,"56,2409360064","59,2242133829",5.2160560373,255,NA,113,"-2,98327737650",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,3112water_regimerainfed,3339938,Mur13,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,304.1009122702,57.2973711815,59.6183401463,251.729254073,1961.7091383298,,115.0794101741,,,2013,17.2565265152,19.7390849673,14.9535553074,233.414,256.838,986.331,-82.4294117647,-158.1078431373,32.7165368467,34.9063426843,28.4299039134,,,,,,,,,,,,,,,,,,
867,3112water_regimewatered,3340184,Mur13,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,336.0291258868,60.0181408786,61.9635683259,257.752828428,2333.9263113135,,107.0696398432,,,2013,17.2565265152,19.7661403509,15.7705849142,233.414,251.758,908.956,-25.2763157895,-21.306122449,32.7165368467,34.7742999684,28.9975534835,,,,,,,,,,,,,,,,,,
868,401095,3361427,Mur13,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401095.0,,24.0,10.0,"REPLICATE>BLOCK>PLOT:401095,REPLICATE>BLOCK:24,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,3745.5037455038,216.3237647059,"67,7330179755","67,7330179755",8.1024147095,255,NA,148,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,400622,3360911,Mur13,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400622.0,,2.0,21.0,"REPLICATE>BLOCK>PLOT:400622,REPLICATE>BLOCK:26,REPLICATE:1",watered,2644.8397783903,255.6085046067,"66,243252045","69,2778139489",6.7604354068,257,NA,128,"-3,03456190390",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,402553,3360526,Mur13,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402553.0,,17.0,21.0,"REPLICATE>BLOCK>PLOT:402553,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,2632.1237393902,247.2236947791,"64,8642032369","67,7330179755",6.5072335597,263,NA,148,"-2,86881473860",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,402277,3360219,Mur13,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402277.0,,7.0,15.0,"REPLICATE>BLOCK>PLOT:402277,REPLICATE>BLOCK:7,REPLICATE:2",rainfed,2560.9602815485,232.1619123506,"64,8642032369","67,7330179755",5.9455743642,258,NA,118,"-2,86881473860",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,402313,3360259,Mur13,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402313.0,,8.0,4.0,"REPLICATE>BLOCK>PLOT:402313,REPLICATE>BLOCK:8,REPLICATE:1",rainfed,3404.0671971707,248.008,"64,8642032369","67,7330179755",8.4423589744,243,NA,128,"-2,86881473860",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,3113water_regimewatered,3340185,Mur13,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,282.366353532,66.6235667537,68.5426734304,265.4315818327,3248.5435200263,,142.4146612545,,,2013,17.0098944444,21.0112037037,14.8741229298,335.527,225.253,834.405,-36.1111111111,-18.2055555556,32.620500343,35.7524256874,28.0360877059,,,,,,,,,,,,,,,,,,
874,3113water_regimerainfed,3339939,Mur13,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,290.7008793066,65.0759176336,67.8352077825,251.2471248805,2860.0612480335,,133.5645061693,,,2013,17.0098944444,21.0112037037,14.2953110049,335.527,249.761,846.573,-120.9166666667,-157.2555555556,32.620500343,35.7524256874,27.3843856963,,,,,,,,,,,,,,,,,,
875,401031,3361356,Mur13,127508,https://doi.org/10.15454/TB90FE,EC140_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401031.0,,21.0,11.0,"REPLICATE>BLOCK>PLOT:401031,REPLICATE>BLOCK:21,REPLICATE:2",watered,3571.8841688991,223.8408067227,"60,5685845381","64,8642032369",7.9953343389,278,NA,123,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,400724,3360987,Mur13,127508,https://doi.org/10.15454/TB90FE,EC140_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400724.0,,6.0,3.0,"REPLICATE>BLOCK>PLOT:400724,REPLICATE>BLOCK:6,REPLICATE:1",watered,3532.9692369404,230.6304748405,"60,5685845381","66,243252045",8.1481037271,265,NA,142,"-5,67466750690",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,402397,3360352,Mur13,127508,https://doi.org/10.15454/TB90FE,EC140_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402397.0,,11.0,27.0,"REPLICATE>BLOCK>PLOT:402397,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,2902.4824246667,250.6454760217,"60,5685845381","64,8642032369",7.2749408898,238,NA,115,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,402681,3360668,Mur13,127508,https://doi.org/10.15454/TB90FE,EC140_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402681.0,,22.0,14.0,"REPLICATE>BLOCK>PLOT:402681,REPLICATE>BLOCK:22,REPLICATE:2",rainfed,3249.0340709519,249.2326411999,"60,5685845381","64,8642032369",8.0976534285,245,NA,115,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,402524,3360493,Mur13,127508,https://doi.org/10.15454/TB90FE,EC140_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402524.0,,16.0,9.0,"REPLICATE>BLOCK>PLOT:402524,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,2927.0577215783,249.7184,"60,5685845381","66,243252045",7.3094017094,253,NA,135,"-5,67466750690",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,3114water_regimewatered,3340186,Mur13,127508,https://doi.org/10.15454/TB90FE,EC140_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,278.4004290148,60.5738464281,65.5786362017,268.4502822015,3654.7037834841,,128.654608352,,,2013,17.0098944444,21.0463194444,15.0630311507,335.527,274.007,882.227,-33.0859375,-19.9973404255,32.620500343,35.5856172947,28.3280491615,,,,,,,,,,,,,,,,,,
881,3114water_regimerainfed,3339940,Mur13,127508,https://doi.org/10.15454/TB90FE,EC140_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,284.4068423252,60.5439299621,65.2864018898,246.9264461963,3077.4735954482,,122.0993667771,,,2013,17.0098944444,21.0463194444,14.4419831533,335.527,300.156,894.395,-114.25,-157.9787234043,32.620500343,35.5856172947,27.6745153566,,,,,,,,,,,,,,,,,,
882,402738,3360731,Mur13,127509,https://doi.org/10.15454/HPRD42,EC151_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402738.0,,24.0,11.0,"REPLICATE>BLOCK>PLOT:402738,REPLICATE>BLOCK:24,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2786.387401772,233.0154487931,"63,401277574","66,243252045",6.4927131094,245,NA,135,"-2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,400858,3361158,Mur13,127509,https://doi.org/10.15454/HPRD42,EC151_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400858.0,,13.0,6.0,"REPLICATE>BLOCK>PLOT:400858,REPLICATE>BLOCK:1,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2615.6793398173,193.7726386555,"63,401277574","67,7330179755",5.0684708755,238,NA,123,"-4,33174040150",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,400836,3361146,Mur13,127509,https://doi.org/10.15454/HPRD42,EC151_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400836.0,,12.0,17.0,"REPLICATE>BLOCK>PLOT:400836,REPLICATE>BLOCK:36,REPLICATE:1",watered,2171.4960739351,204.8198440822,"63,401277574","69,2778139489",4.4476548729,238,NA,128,"-5,87653637490",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,402613,3360592,Mur13,127509,https://doi.org/10.15454/HPRD42,EC151_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402613.0,,19.0,27.0,"REPLICATE>BLOCK>PLOT:402613,REPLICATE>BLOCK:19,REPLICATE:3",rainfed,2916.0382101559,218.1385542169,"60,5685845381","64,8642032369",6.361003592,243,NA,133,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,402148,3360076,Mur13,127509,https://doi.org/10.15454/HPRD42,EC151_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402148.0,,2.0,7.0,"REPLICATE>BLOCK>PLOT:402148,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,1865.4185320852,215.5104,"60,5685845381","66,243252045",4.0201709402,228,NA,128,"-5,67466750690",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,3115water_regimewatered,3340187,Mur13,127509,https://doi.org/10.15454/HPRD42,EC151_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,242.5698483147,63.9277476832,68.5743294998,235.3360185782,2378.391454866,,124.3333076827,,,2013,17.2494070513,21.1497569444,14.8741229298,378.371,270.691,834.405,-38.0833333333,-18.2055555556,32.7249136571,35.8155755752,28.0360877059,,,,,,,,,,,,,,,,,,
888,3115water_regimerainfed,3339941,Mur13,127509,https://doi.org/10.15454/HPRD42,EC151_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,245.178290547,61.8518217262,65.9415219414,238.0294214159,2488.4915887799,,131.0154175155,,,2013,17.2494070513,21.2096825397,14.4419831533,378.371,274.007,894.395,-121.5238095238,-157.9787234043,32.7249136571,35.6339588247,27.6745153566,,,,,,,,,,,,,,,,,,
889,402162,3360091,Mur13,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402162.0,,3.0,8.0,"REPLICATE>BLOCK>PLOT:402162,REPLICATE>BLOCK:3,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2167.4967718133,237.7456,"56,2409360064","60,5685845381",5.1531282051,255,NA,130,"-4,32764853170",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,400928,3361234,Mur13,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400928.0,,16.0,9.0,"REPLICATE>BLOCK>PLOT:400928,REPLICATE>BLOCK:16,REPLICATE:2",watered,2343.059239611,242.2157983193,"60,5685845381","63,401277574",5.6752596423,243,NA,118,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,400807,3361083,Mur13,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400807.0,,10.0,4.0,"REPLICATE>BLOCK>PLOT:400807,REPLICATE>BLOCK:10,REPLICATE:1",watered,2344.4919278253,239.7890857548,"59,2242133829","63,401277574",5.6218357593,243,NA,150,"-4,17706419110",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,402823,3360826,Mur13,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402823.0,,27.0,21.0,"REPLICATE>BLOCK>PLOT:402823,REPLICATE>BLOCK:27,REPLICATE:3",rainfed,2093.4395934396,253.2118119537,"57,7285289574","61,9461105814",5.3008363267,238,NA,120,"-4,21758162400",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,402492,3360458,Mur13,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402492.0,,15.0,14.0,"REPLICATE>BLOCK>PLOT:402492,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,2107.6806791093,250.9397140848,"57,7285289574","60,5685845381",5.28900787,243,NA,123,"-2,84005558070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,3116water_regimewatered,3340188,Mur13,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,290.0374900718,60.3685942347,63.5761782852,241.1159460582,2263.3028008269,,130.4567185614,,,2013,16.932806713,20.7538888889,15.6439642662,313.813,276.186,884.528,-30.640625,-20.7083333333,32.4894218269,35.4100718228,28.8731723597,,,,,,,,,,,,,,,,,,
895,3116water_regimerainfed,3339942,Mur13,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,292.5222109162,56.7085807849,60.7807312011,240.6589853646,2109.8358700015,,122.0594746402,,,2013,16.932806713,20.5953968254,14.8350717909,313.813,280.272,962.897,-99.6071428571,-158.25,32.4894218269,35.4525059638,28.2002306043,,,,,,,,,,,,,,,,,,
896,402216,3360151,Mur13,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402216.0,,5.0,8.0,"REPLICATE>BLOCK>PLOT:402216,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1257.9266611525,212.0896,"57,7285289574","63,401277574",2.6679316239,230,NA,125,"-5,67274861660",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,400962,3361291,Mur13,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400962.0,,18.0,17.0,"REPLICATE>BLOCK>PLOT:400962,REPLICATE>BLOCK:30,REPLICATE:2",watered,1965.5141606361,239.7101176471,"59,2242133829","64,8642032369",4.7115363068,258,NA,128,"-5,63998985400",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,400675,3360947,Mur13,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400675.0,,4.0,10.0,"REPLICATE>BLOCK>PLOT:400675,REPLICATE>BLOCK:16,REPLICATE:1",watered,2613.1901131901,246.4498936924,"60,5685845381","64,8642032369",6.4402042559,268,NA,140,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,402500,3360467,Mur13,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402500.0,,15.0,22.0,"REPLICATE>BLOCK>PLOT:402500,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,2302.2751895991,242.9464682258,"57,7285289574","63,401277574",5.593296262,240,NA,128,"-5,67274861660",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,402813,3360815,Mur13,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402813.0,,27.0,11.0,"REPLICATE>BLOCK>PLOT:402813,REPLICATE>BLOCK:27,REPLICATE:2",rainfed,2211.4637499253,244.1114225451,"66,243252045","63,401277574",5.398435619,263,NA,125,"2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
