,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L9,L10,L11,L12,L13,W9,W10,W11,W12,W13,L14,W14,L8,W8
1656,YCXGDTM1077030,3356878,Gra13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1077030,,77.0,30.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1077030,REPLICATE>BLOCK:58,REPLICATE:4",rainfed,1412.9181084198,322.15,"69,2512954927","73,5986808046",4.5517156863,165,205,85,"-4,34738531190",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,YCXGDTM1060021,3356877,Gra13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1060021,,60.0,21.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1060021,REPLICATE>BLOCK:18,REPLICATE:3",rainfed,1476.2693156733,326.4264705882,"73,5986808046","77,2509816604",4.8189338235,220,255,110,"-3,65230085580",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,YCXGDTM1083040,3356876,Gra13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1083040,,83.0,40.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1083040,REPLICATE>BLOCK:5,REPLICATE:2",watered,1468.0760196455,351.6841176471,NA,NA,5.1629901961,285,340,155,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,YCXGDTM1062040,3356875,Gra13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1062040,,62.0,40.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1062040,REPLICATE>BLOCK:5,REPLICATE:1",watered,2161.5980918307,364.5008823529,NA,NA,7.8790441176,270,310,125,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,3235water_regimewatered,3338271,Gra13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,watered,396.0913543538,74.3943799354,,286.984307143,1728.9929786434,333.2341116718,155.6842003686,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,3235water_regimerainfed,3338025,Gra13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,360.4333331714,72.6561150646,76.4194561121,199.6894355871,1440.91208573,241.3508407709,101.8433434317,,,2013,16.0950757576,15.2168599791,12.9955143541,327.287,449.199,1239.274,-216.8793103448,-42.2897660819,38.0739312419,37.4170263806,32.8444184149,,,,,,,,,,,,,,,
1662,YCXGDTM1088051,3356881,Gra13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1088051,,88.0,51.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1088051,REPLICATE>BLOCK:23,REPLICATE:1,REPLICATE:3,REPLICATE:2,REPLICATE:4,REPLICATE:5",watered,3517.8236397749,257.7211764706,NA,NA,9.0661764706,240,290,115,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,YCXGDTM1067020,3356883,Gra13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1067020,,67.0,20.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1067020,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:3,REPLICATE:2,REPLICATE:4,REPLICATE:5",rainfed,2467.1052631579,241.7694117647,"63,6921554831","67,8477662825",5.9647058824,165,210,80,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,YCXGDTM1092032,3356884,Gra13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1092032,,92.0,32.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1092032,REPLICATE>BLOCK:66,REPLICATE:5",rainfed,2169.7000337041,240.2688235294,"66,4276631668","70,752276834",5.2131127451,155,195,65,"-4,32461366720",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,YCXGDTM1055024,3356882,Gra13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1055024,,55.0,24.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1055024,REPLICATE>BLOCK:31,REPLICATE:3",rainfed,2745.001638807,248.5667647059,"63,6921554831","67,8477662825",6.8231617647,200,240,90,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,YCXGDTM1074042,3356880,Gra13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1074042,,74.0,42.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1074042,REPLICATE>BLOCK:9,REPLICATE:1",watered,3765.5533726261,247.3141176471,NA,NA,9.312745098,260,320,130,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,3236water_regimewatered,3338272,Gra13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,watered,259.0618985769,65.9432722102,,249.6452285434,3629.9834632283,302.947626682,115.0609064366,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,3236water_regimerainfed,3338026,Gra13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,249.9138481864,64.3663629432,68.4565267923,176.4676364805,2459.4840185637,218.4912476914,75.8362011697,,,2013,16.2928853755,15.1381575758,13.6821251306,254.335,411.133,1363.901,-226.5133333333,-58.7126436782,38.2689626735,37.7293789358,33.969797249,,,,,,,,,,,,,,,
1669,YCXGDTM1090024,3356889,Gra13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1090024,,90.0,24.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1090024,REPLICATE>BLOCK:29,REPLICATE:5",rainfed,2725.2906976744,255.2682352941,"66,4276631668","70,752276834",6.9568014706,170,210,70,"-4,32461366720",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,YCXGDTM1070022,3356888,Gra13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1070022,,70.0,22.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1070022,REPLICATE>BLOCK:20,REPLICATE:4",rainfed,1998.7699876999,337.5544117647,"63,6921554831","67,8477662825",6.7469362745,190,235,90,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,YCXGDTM1060028,3356887,Gra13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1060028,,60.0,28.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1060028,REPLICATE>BLOCK:50,REPLICATE:3",rainfed,2386.7313915858,253.8647058824,"63,6921554831","67,8477662825",6.0590686275,185,220,80,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,YCXGDTM1091045,3356886,Gra13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1091045,,91.0,45.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1091045,REPLICATE>BLOCK:14,REPLICATE:2",watered,4505.5452865065,263.8170588235,NA,NA,11.8863970588,250,285,100,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,YCXGDTM1066050,3356885,Gra13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1066050,,66.0,50.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1066050,REPLICATE>BLOCK:21,REPLICATE:1",watered,3864.8409893993,276.6741176471,NA,NA,10.6930147059,280,320,140,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,3237water_regimewatered,3338273,Gra13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,watered,275.7624682946,65.1902657327,,259.123889757,4107.3904622633,297.117063924,113.3795101039,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,3237water_regimerainfed,3338027,Gra13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,285.0423729691,64.7536618317,68.7622616108,181.3611863375,2401.8557976741,227.0095123143,78.5493728159,,,2013,16.2928853755,15.1381575758,13.7454080276,254.335,411.133,1346.407,-226.5133333333,-58.9371345029,38.2689626735,37.7293789358,34.0002089478,,,,,,,,,,,,,,,
1676,YCXGDTM1093018,3356894,Gra13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1093018,,93.0,18.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1093018,REPLICATE>BLOCK:2,REPLICATE:5",rainfed,2549.1490610329,276.6494117647,"67,8477662825","70,752276834",7.0522058824,180,220,85,"-2,90451055150",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,YCXGDTM1077023,3356893,Gra13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1077023,,77.0,23.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1077023,REPLICATE>BLOCK:26,REPLICATE:4",rainfed,2790.346907994,271.05,"66,4276631668","70,752276834",7.5632352941,185,230,80,"-4,32461366720",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,YCXGDTM1044030,3356892,Gra13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1044030,,44.0,30.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1044030,REPLICATE>BLOCK:56,REPLICATE:3",rainfed,2679.0750141004,284.0276470588,"63,6921554831","67,8477662825",7.6093137255,185,240,80,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,YCXGDTM1102040,3356891,Gra13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1102040,,102.0,40.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1102040,REPLICATE>BLOCK:7,REPLICATE:2",watered,3698.0082015231,279.8141176471,NA,NA,10.3475490196,270,320,115,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,YCXGDTM1066039,3356890,Gra13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1066039,,66.0,39.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1066039,REPLICATE>BLOCK:4,REPLICATE:1",watered,3461.4389233954,313.2870588235,NA,NA,10.8442401961,240,290,120,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,3238water_regimewatered,3338274,Gra13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,watered,301.911895237,65.3530818097,,266.5850410399,3625.1336466333,314.6882886516,131.7267962829,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,3238water_regimerainfed,3338028,Gra13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,284.4717787543,65.7340356934,69.8068097186,180.3745595176,2733.005644086,222.4938310211,83.0547774203,,,2013,16.2928853755,15.1180361305,13.5733894984,254.335,410.825,1348.551,-226.9935897436,-55.4152298851,38.2689626735,37.5964691234,33.8588067901,,,,,,,,,,,,,,,
1683,YCXGDTM1098026,3356899,Gra13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1098026,,98.0,26.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1098026,REPLICATE>BLOCK:39,REPLICATE:5",rainfed,2669.1028948123,279.4620588235,"67,8477662825","72,2486439239",7.459129902,175,210,70,"-4,40087764140",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,YCXGDTM1065018,3356898,Gra13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1065018,,65.0,18.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1065018,REPLICATE>BLOCK:1,REPLICATE:4",rainfed,2652.2140221402,264.3047058824,"66,4276631668","70,752276834",7.0099264706,205,255,90,"-4,32461366720",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,YCXGDTM1054031,3356897,Gra13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1054031,,54.0,31.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1054031,REPLICATE>BLOCK:63,REPLICATE:3",rainfed,3074.0740740741,273.9705882353,"66,4276631668","70,752276834",8.4220588235,205,245,90,"-4,32461366720",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,YCXGDTM1096039,3356896,Gra13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1096039,,96.0,39.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1096039,REPLICATE>BLOCK:5,REPLICATE:2",watered,4305.8062575211,265.5941176471,NA,NA,11.4359681373,290,340,115,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,YCXGDTM1072046,3356895,Gra13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1072046,,72.0,46.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1072046,REPLICATE>BLOCK:15,REPLICATE:1",watered,3186.0802958267,305.8494117647,NA,NA,9.7446078431,290,340,120,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,3239water_regimewatered,3338275,Gra13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,watered,290.3479515778,65.4791852066,,296.2524677062,3752.7586550918,344.3536497934,125.4487464962,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,3239water_regimerainfed,3338029,Gra13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,281.2199607108,67.1321668314,71.2863825462,177.2492913171,2717.6788152273,218.7624220849,80.4018891668,,,2013,16.2928853755,15.1719977553,13.613808171,254.335,410.512,1303.714,-227.4382716049,-52.2738095238,38.2689626735,37.5706145572,33.9120735855,,,,,,,,,,,,,,,
1690,YCXGDTM1109023,3356904,Gra13,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1109023,,109.0,23.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1109023,REPLICATE>BLOCK:28,REPLICATE:5",rainfed,2430.2463639062,278.4379411765,"69,2512954927","73,5986808046",6.7667279412,215,260,80,"-4,34738531190",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,YCXGDTM1083020,3356903,Gra13,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1083020,,83.0,20.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1083020,REPLICATE>BLOCK:13,REPLICATE:4",rainfed,1985.652062516,322.5714705882,"63,6921554831","66,4276631668",6.4051470588,180,220,75,"-2,73550768370",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,YCXGDTM1052032,3356902,Gra13,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1052032,,52.0,32.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1052032,REPLICATE>BLOCK:67,REPLICATE:3",rainfed,2892.5014645577,279.8141176471,"67,8477662825","67,8477662825",8.093627451,195,230,85,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,YCXGDTM1093050,3356901,Gra13,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1093050,,93.0,50.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1093050,REPLICATE>BLOCK:21,REPLICATE:2",watered,3050.041356493,300.1164705882,NA,NA,9.1536764706,265,315,120,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,YCXGDTM1063051,3356900,Gra13,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1063051,,63.0,51.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1063051,REPLICATE>BLOCK:22,REPLICATE:1",watered,3331.2182741117,291.3282352941,NA,NA,9.7047794118,270,310,120,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,3240water_regimewatered,3338276,Gra13,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,watered,297.5481878941,65.6765131446,,262.8590432312,3067.9661311094,307.4794294179,110.7415816492,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,3240water_regimerainfed,3338030,Gra13,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,294.0582830187,66.9677285845,69.2637240288,181.0829179715,2261.1826582476,220.3384465074,71.5821725871,,,2013,16.2615702479,15.1180361305,13.7689834711,251.532,380.603,1298.709,-226.9935897436,-55.9439393939,38.1781909098,37.5964691234,34.0403093031,,,,,,,,,,,,,,,
1697,YCXGDTM1110032,3356909,Gra13,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1110032,,110.0,32.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1110032,REPLICATE>BLOCK:69,REPLICATE:5",rainfed,2968.4332464524,280.3023529412,"66,4276631668","69,2512954927",8.3205882353,200,250,90,"-2,82363232590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,YCXGDTM1085021,3356908,Gra13,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1085021,,85.0,21.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1085021,REPLICATE>BLOCK:18,REPLICATE:4",rainfed,3089.7658282741,279.0938235294,"69,2512954927","73,5986808046",8.6233455882,185,230,75,"-4,34738531190",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,YCXGDTM1052026,3356907,Gra13,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1052026,,52.0,26.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1052026,REPLICATE>BLOCK:39,REPLICATE:3",rainfed,3074.3965780629,268.5785294118,"66,4276631668","70,752276834",8.2571691176,200,240,80,"-4,32461366720",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,YCXGDTM1089042,3356906,Gra13,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1089042,,89.0,42.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1089042,REPLICATE>BLOCK:9,REPLICATE:2",watered,1876.7347968711,321.7023529412,NA,NA,6.0375,280,340,115,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,YCXGDTM1062041,3356905,Gra13,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1062041,,62.0,41.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1062041,REPLICATE>BLOCK:7,REPLICATE:1",watered,3830.2691180389,301.3438235294,NA,NA,11.5422794118,290,350,115,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,3241water_regimewatered,3338277,Gra13,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,watered,318.4086852553,66.1904148913,,281.1740004879,2997.7529222535,347.804564951,114.9642456676,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,3241water_regimerainfed,3338031,Gra13,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,283.7682197451,67.5522185684,71.5262837354,177.0700513195,2917.1582354842,219.0774550946,74.543775464,,,2013,16.3118595041,15.2851313131,13.5535137741,211.079,440.351,1273.875,-226.6472222222,-48.8787878788,38.3165853819,37.5890372751,33.8229948009,,,,,,,,,,,,,,,
1704,YCXGDTM1094018,3356914,Gra13,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1094018,,94.0,18.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1094018,REPLICATE>BLOCK:2,REPLICATE:5",rainfed,2805.2064631957,270.3088235294,"62,4021108328","65,0109583653",7.5827205882,175,210,85,"-2,60884753250",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,YCXGDTM1071029,3356913,Gra13,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1071029,,71.0,29.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1071029,REPLICATE>BLOCK:52,REPLICATE:4",rainfed,2468.487394958,277.2,"63,6921554831","67,8477662825",6.8426470588,150,180,70,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,YCXGDTM1051023,3356912,Gra13,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1051023,,51.0,23.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1051023,REPLICATE>BLOCK:25,REPLICATE:3",rainfed,2625.1117068811,271.5220588235,"67,8477662825","72,2486439239",7.1277573529,160,200,70,"-4,40087764140",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,YCXGDTM1086047,3356911,Gra13,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1086047,,86.0,47.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1086047,REPLICATE>BLOCK:16,REPLICATE:2",watered,3753.4121929026,264.0832352941,NA,NA,9.9121323529,290,355,145,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,YCXGDTM1059043,3356910,Gra13,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1059043,,59.0,43.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1059043,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:3,REPLICATE:2,REPLICATE:4,REPLICATE:5",watered,2823.5068912711,315.3605882353,NA,NA,8.9042279412,290,320,120,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,3242water_regimewatered,3338278,Gra13,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,watered,309.3620809969,64.0652408103,,288.166719107,3312.6374812475,333.0896035502,126.9564294005,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,3242water_regimerainfed,3338032,Gra13,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,Biogemma Graneros 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,282.2187008597,63.881467909,67.9676758885,170.9296025284,2590.0489081832,207.0036838667,77.1163758332,,,2013,16.0841477273,15.2256060606,13.5910439137,302.323,411.133,1378.829,-226.6485507246,-58.5268361582,38.0538344768,37.8201150421,33.865839282,,,,,,,,,,,,,,,
1711,YCXGDTM1093022,3356919,Gra13,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1093022,,93.0,22.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1093022,REPLICATE>BLOCK:20,REPLICATE:5",rainfed,2519.7195442594,278.8738235294,"63,6921554831","67,8477662825",7.0268382353,200,240,105,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,YCXGDTM1073029,3356918,Gra13,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1073029,,73.0,29.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1073029,REPLICATE>BLOCK:53,REPLICATE:4",rainfed,2214.4274376417,271.8635294118,"63,6921554831","67,8477662825",6.0202205882,155,195,55,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,YCXGDTM1049024,3356917,Gra13,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1049024,,49.0,24.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1049024,REPLICATE>BLOCK:30,REPLICATE:3",rainfed,2003.8420773715,300.44,"63,6921554831","67,8477662825",6.0203431373,175,215,95,"-4,15561079940",2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,YCXGDTM1094039,3356916,Gra13,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1094039,,94.0,39.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1094039,REPLICATE>BLOCK:5,REPLICATE:2",watered,3886.1854555285,296.2826470588,NA,NA,11.5140931373,270,330,135,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,YCXGDTM1063042,3356915,Gra13,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,Biogemma Graneros 2013,REPLICATE>BLOCK>PLOT,,,YCXGDTM1063042,,63.0,42.0,"REPLICATE>BLOCK>PLOT:YCXGDTM1063042,REPLICATE>BLOCK:9,REPLICATE:1",watered,3078.0467445743,289.9864705882,NA,NA,8.9259191176,275,320,140,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
