,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L11,L13,W11,W13,Check
536,WD2153,3351200,Deb12,127475,https://doi.org/10.15454/T3WOSC,B98_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2153,,28.0,6.0,"REPLICATE>BLOCK>PLOT:WD2153,REPLICATE>BLOCK:22,REPLICATE:2",rainfed,2100.2528633051,283.8014117647,"71,0427983458","74,7259909955",5.9605472767,198,240,100,"-3,68319264970",2012,,,,,,,,,,,,,,,,,
537,WD1247,3351019,Deb12,127475,https://doi.org/10.15454/T3WOSC,B98_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1247,,18.0,16.0,"REPLICATE>BLOCK>PLOT:WD1247,REPLICATE>BLOCK:36,REPLICATE:1",rainfed,1771.3211295587,299.7303529412,"69,553958451","72,4142076817",5.3091870733,219,270,120,"-2,86024923070",2012,,,,,,,,,,,,,,,,,
538,WW2004,3350452,Deb12,127475,https://doi.org/10.15454/T3WOSC,B98_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2004,,19.0,4.0,"REPLICATE>BLOCK>PLOT:WW2004,REPLICATE>BLOCK:1,REPLICATE:2",watered,2205.8110477043,281.4668235294,"66,8932531126","69,553958451",6.208626289,263,314,143,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
539,WW1243,3350436,Deb12,127475,https://doi.org/10.15454/T3WOSC,B98_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1243,,18.0,12.0,"REPLICATE>BLOCK>PLOT:WW1243,REPLICATE>BLOCK:35,REPLICATE:1",watered,1975.3086419753,315.8358823529,"66,8932531126","69,553958451",6.2387334786,266,310,128,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
540,3079water_regimewatered,3336399,Deb12,127475,https://doi.org/10.15454/T3WOSC,B98_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,352.1536539695,67.0549782939,69.9283484976,262.3115862843,2119.9490332109,310.7820573765,134.6734403438,,,2012,20.7253172489,18.7133511966,17.4749502854,166.61,199.836,1008.873,-19.1666666667,-40.2435897436,36.0868136984,32.6275535314,30.3837790694,,,,,,
541,3079water_regimerainfed,3336153,Deb12,127475,https://doi.org/10.15454/T3WOSC,B98_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,330.3858171313,71.0028129178,75.3496385512,215.3762178615,1822.679260128,265.2618445329,121.1738543902,,,2012,20.7253172489,19.021065284,17.2676313374,166.61,239.928,922.566,-54.24,-134.1475409836,36.0868136984,32.8917255408,30.1283791009,,,,,,
542,WD3058,3351381,Deb12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3058,,39.0,16.0,"REPLICATE>BLOCK>PLOT:WD3058,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1999.2629445366,297.4405882353,"64,6744337149","66,8932531126",5.9466194626,205,254,110,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
543,WD2013,3351040,Deb12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2013,,19.0,13.0,"REPLICATE>BLOCK>PLOT:WD2013,REPLICATE>BLOCK:2,REPLICATE:2",rainfed,1984.1008169396,310.0003529412,"66,8932531126","68,1215767585",6.1507195352,196,253,105,"-1,22832364590",2012,,,,,,,,,,,,,,,,,
544,WD1021,3350760,Deb12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1021,,1.0,21.0,"REPLICATE>BLOCK>PLOT:WD1021,REPLICATE>BLOCK:3,REPLICATE:1",rainfed,1940.4701505158,323.39,"64,6744337149","66,8932531126",6.2752864198,190,231,81,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
545,WW2215,3350693,Deb12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2215,,31.0,5.0,"REPLICATE>BLOCK>PLOT:WW2215,REPLICATE>BLOCK:31,REPLICATE:2",watered,1768.9238059608,348.7595294118,"65,7698661507","66,8932531126",6.1692903413,240,282,126,"-1,12338696190",2012,,,,,,,,,,,,,,,,,
546,WW1201,3350388,Deb12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1201,,14.0,12.0,"REPLICATE>BLOCK>PLOT:WW1201,REPLICATE>BLOCK:29,REPLICATE:1",watered,1990.2634593356,347.2371764706,"66,8932531126","66,8932531126",6.9109346405,225,279,131,"0,00000000000",2012,,,,,,,,,,,,,,,,,
547,3080water_regimewatered,3336400,Deb12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,391.7442523929,66.3403547719,66.8015382364,235.346319463,1952.3675999304,284.382389564,130.4890248044,,,2012,20.6738928004,18.6036982931,17.6172529894,152.167,174.728,1050.102,-20.5666666667,-39.696969697,35.8698646075,32.562161232,30.6697212734,,,,,,
548,3080water_regimerainfed,3336154,Deb12,127476,https://doi.org/10.15454/KOKHG9,ML606_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,342.2640577846,66.1609724879,68.0883759577,197.0608843958,1926.657042064,244.1865692672,100.4285825738,,,2012,20.6738928004,18.7530717334,17.5538177963,152.167,198.286,1026.544,-53.9523809524,-128.7230769231,35.8698646075,32.7536579162,30.578738653,,,,,,
549,WD2127,3351170,Deb12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2127,,27.0,1.0,"REPLICATE>BLOCK>PLOT:WD2127,REPLICATE>BLOCK:19,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1553.4979423868,278.2941176471,"63,4177441029","65,7698661507",4.3232933914,212,261,116,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
550,WD3034,3351353,Deb12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3034,,38.0,13.0,"REPLICATE>BLOCK>PLOT:WD3034,REPLICATE>BLOCK:5,REPLICATE:3",rainfed,1087.6653112064,321.0618823529,"63,4177441029","65,7698661507",3.4920787219,217,261,91,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
551,WD1244,3351015,Deb12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1244,,18.0,13.0,"REPLICATE>BLOCK>PLOT:WD1244,REPLICATE>BLOCK:35,REPLICATE:1",rainfed,1612.8666893193,309.5728235294,"64,6744337149","65,7698661507",4.9929969499,191,260,108,"-1,09543243580",2012,,,,,,,,,,,,,,,,,
552,WW2153,3350622,Deb12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2153,,28.0,6.0,"REPLICATE>BLOCK>PLOT:WW2153,REPLICATE>BLOCK:22,REPLICATE:2",watered,1528.2845034089,312.3776470588,"64,6744337149","65,7698661507",4.7740191721,233,289,111,"-1,09543243580",2012,,,,,,,,,,,,,,,,,
553,WW1053,3350219,Deb12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1053,,7.0,11.0,"REPLICATE>BLOCK>PLOT:WW1053,REPLICATE>BLOCK:8,REPLICATE:1",watered,1530.6154181049,375.6087058824,"66,8932531126","63,4177441029",5.749124764,243,292,112,"3,47550900970",2012,,,,,,,,,,,,,,,,,
554,3081water_regimewatered,3336401,Deb12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,363.0317382917,66.2010956957,65.2309754774,240.2240470885,1639.6668781672,292.5385746992,112.1951325944,,,2012,20.6300116828,18.6036982931,17.6213233953,150.555,174.728,1034.92,-20.5666666667,-39.9192708333,35.9072756089,32.562161232,30.7708707786,,,,,,
555,3081water_regimerainfed,3336155,Deb12,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,317.8796537397,63.5895551132,65.6764641451,206.6314451915,1437.585064734,256.681643211,104.8283127337,,,2012,20.6300116828,18.6036982931,17.6053030354,150.555,216.024,1042.764,-54.0666666667,-128.3743589744,35.9072756089,32.562161232,30.7180526098,,,,,,
556,WD3065,3351389,Deb12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3065,,40.0,2.0,"REPLICATE>BLOCK>PLOT:WD3065,REPLICATE>BLOCK:10,REPLICATE:3",rainfed,2372.8395061728,283.0941176471,"63,4177441029","65,7698661507",6.7173690632,200,250,115,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
557,WD2173,3351223,Deb12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2173,,29.0,5.0,"REPLICATE>BLOCK>PLOT:WD2173,REPLICATE>BLOCK:25,REPLICATE:2",rainfed,2053.9388594944,315.3261176471,"64,6744337149","66,8932531126",6.4766056645,200,250,115,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
558,WD1212,3350979,Deb12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1212,,17.0,2.0,"REPLICATE>BLOCK>PLOT:WD1212,REPLICATE>BLOCK:31,REPLICATE:1",rainfed,2338.8203017833,323.1698823529,"64,6744337149","66,8932531126",7.5583628177,210,260,120,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
559,WW2093,3350554,Deb12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2093,,23.0,9.0,"REPLICATE>BLOCK>PLOT:WW2093,REPLICATE>BLOCK:14,REPLICATE:2",watered,2022.321599205,301.112,"64,6744337149","65,7698661507",6.0894530138,221,276,108,"-1,09543243580",2012,,,,,,,,,,,,,,,,,
560,WW1204,3350391,Deb12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1204,,14.0,15.0,"REPLICATE>BLOCK>PLOT:WW1204,REPLICATE>BLOCK:30,REPLICATE:1",watered,2445.9660407373,333.984,"64,6744337149","64,6744337149",8.1691352215,212,273,111,"0,00000000000",2012,,,,,,,,,,,,,,,,,
561,3082water_regimewatered,3336402,Deb12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,339.6832560911,64.6378742353,65.8287432672,219.0056935859,2193.8271884249,276.3182330138,111.4004700636,,,2012,20.6738928004,18.6036982931,17.6213233953,152.167,216.024,1034.92,-20.5666666667,-39.9192708333,35.8698646075,32.562161232,30.7708707786,,,,,,
562,3082water_regimerainfed,3336156,Deb12,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,325.585553581,63.8654101256,66.2548681314,199.1288739164,2212.5515142064,245.874246586,114.3572563418,,,2012,20.6738928004,18.6036982931,17.6213233953,152.167,216.024,1034.92,-54.0666666667,-129.2552083333,35.8698646075,32.562161232,30.7708707786,,,,,,
563,WD3232,3351579,Deb12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3232,,50.0,1.0,"REPLICATE>BLOCK>PLOT:WD3232,REPLICATE>BLOCK:34,REPLICATE:3",rainfed,1576.5985862732,337.9342352941,"64,6744337149","66,8932531126",5.3278663762,175,230,91,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
564,WD2138,3351183,Deb12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2138,,27.0,12.0,"REPLICATE>BLOCK>PLOT:WD2138,REPLICATE>BLOCK:20,REPLICATE:2",rainfed,1404.119524224,352.6754117647,"68,1215767585","71,0427983458",4.9519843137,193,241,98,"-2,92122158730",2012,,,,,,,,,,,,,,,,,
565,WD1111,3350863,Deb12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1111,,10.0,6.0,"REPLICATE>BLOCK>PLOT:WD1111,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,1992.1124828532,330.8188235294,"69,553958451","72,4142076817",6.5902830792,190,240,95,"-2,86024923070",2012,,,,,,,,,,,,,,,,,
566,WW2190,3350664,Deb12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2190,,30.0,1.0,"REPLICATE>BLOCK>PLOT:WW2190,REPLICATE>BLOCK:28,REPLICATE:2",watered,1778.0007245771,395.2602352941,"65,7698661507","66,8932531126",7.0277298475,224,278,109,"-1,12338696190",2012,,,,,,,,,,,,,,,,,
567,WW1021,3350182,Deb12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1021,,1.0,21.0,"REPLICATE>BLOCK>PLOT:WW1021,REPLICATE>BLOCK:3,REPLICATE:1",watered,2507.7526183371,375.0338823529,"66,8932531126","69,553958451",9.4049220044,230,282,113,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
568,3083water_regimewatered,3336403,Deb12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,431.3851653988,66.6768342796,68.1422957722,225.7004974462,2058.4739622714,279.2936754768,111.0035810229,,,2012,20.7253172489,18.5591538915,17.5406899493,166.61,198.286,1019.206,-19.15,-40.1614583333,36.0868136984,32.4074620376,30.6264035631,,,,,,
569,3083water_regimerainfed,3336157,Deb12,127479,https://doi.org/10.15454/ZUQPG3,PHB09_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,376.924179341,67.0005343375,69.5594930788,190.3264392201,1699.9691526997,242.5171058039,95.4416526451,,,2012,20.7253172489,18.7133511966,17.4875134291,166.61,199.836,1004.961,-54.619047619,-129.921875,36.0868136984,32.6275535314,30.4779473287,,,,,,
570,WD2061,3351095,Deb12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2061,,21.0,19.0,"REPLICATE>BLOCK>PLOT:WD2061,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1640.0734938594,355.2437647059,"66,8932531126","69,553958451",5.8262588235,205,260,116,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
571,WD3194,3351536,Deb12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3194,,48.0,5.0,"REPLICATE>BLOCK>PLOT:WD3194,REPLICATE>BLOCK:28,REPLICATE:3",rainfed,1696.9956468993,318.8491764706,"68,1215767585","71,0427983458",5.4108566449,192,240,108,"-2,92122158730",2012,,,,,,,,,,,,,,,,,
572,WD1054,3350798,Deb12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1054,,7.0,12.0,"REPLICATE>BLOCK>PLOT:WD1054,REPLICATE>BLOCK:8,REPLICATE:1",rainfed,1990.8457210045,277.6743529412,"65,7698661507","68,1215767585",5.5280679739,210,264,120,"-2,35171060780",2012,,,,,,,,,,,,,,,,,
573,WW2165,3350636,Deb12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2165,,28.0,18.0,"REPLICATE>BLOCK>PLOT:WW2165,REPLICATE>BLOCK:24,REPLICATE:2",watered,2231.9051077221,328.65,"63,4177441029","64,6744337149",7.3351561365,247,303,133,"-1,25668961200",2012,,,,,,,,,,,,,,,,,
574,WW1116,3350291,Deb12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1116,,10.0,11.0,"REPLICATE>BLOCK>PLOT:WW1116,REPLICATE>BLOCK:17,REPLICATE:1",watered,2204.8611111111,296.3952941176,"66,8932531126","69,553958451",6.5351045752,241,293,137,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
575,3084water_regimewatered,3336404,Deb12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,339.0986715559,65.4701224707,67.3033440727,242.9684926652,2117.9121920136,297.1140293993,134.8799661358,,,2012,20.5698601677,18.9349569026,17.5406899493,134.887,220.403,1019.206,-21.3106060606,-40.1614583333,35.7320595447,33.0205810048,30.6264035631,,,,,,
576,3084water_regimerainfed,3336158,Deb12,127480,https://doi.org/10.15454/ELUEOX,F98902_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,343.6374418729,67.3120377782,70.2863374096,205.5161257085,1848.7663404181,257.5458787426,115.9315423187,,,2012,20.5698601677,19.094315474,17.4340264071,134.887,218.34,979.119,-52.9027777778,-132.0698924731,35.7320595447,33.1724855256,30.4903702827,,,,,,
577,WD3116,3351447,Deb12,127481,https://doi.org/10.15454/QKMCCR,B37_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3116,,42.0,11.0,"REPLICATE>BLOCK>PLOT:WD3116,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,1315.2495218223,309.3511764706,"71,0427983458","76,2782631063",4.0687398693,219,270,115,"-5,23546476050",2012,,,,,,,,,,,,,,,,,
578,WD2034,3351064,Deb12,127481,https://doi.org/10.15454/QKMCCR,B37_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2034,,20.0,13.0,"REPLICATE>BLOCK>PLOT:WD2034,REPLICATE>BLOCK:5,REPLICATE:2",rainfed,1483.0974080538,332.4748235294,"69,553958451","73,3721410878",4.9309254902,220,280,109,"-3,81818263680",2012,,,,,,,,,,,,,,,,,
579,WD1149,3350907,Deb12,127481,https://doi.org/10.15454/QKMCCR,B37_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1149,,12.0,2.0,"REPLICATE>BLOCK>PLOT:WD1149,REPLICATE>BLOCK:22,REPLICATE:1",rainfed,1939.0369704835,317.6196470588,"69,553958451","72,4142076817",6.158762382,220,270,115,"-2,86024923070",2012,,,,,,,,,,,,,,,,,
580,WW2084,3350543,Deb12,127481,https://doi.org/10.15454/QKMCCR,B37_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2084,,22.0,21.0,"REPLICATE>BLOCK>PLOT:WW2084,REPLICATE>BLOCK:12,REPLICATE:2",watered,2175.0841750842,332.0058823529,"68,1215767585","71,0427983458",7.2214074074,222,269,128,"-2,92122158730",2012,,,,,,,,,,,,,,,,,
581,WW1104,3350277,Deb12,127481,https://doi.org/10.15454/QKMCCR,B37_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1104,,9.0,20.0,"REPLICATE>BLOCK>PLOT:WW1104,REPLICATE>BLOCK:15,REPLICATE:1",watered,1883.7636592206,327.2622352941,"68,1215767585","71,0427983458",6.1648470588,228,290,110,"-2,92122158730",2012,,,,,,,,,,,,,,,,,
582,3085water_regimewatered,3336405,Deb12,127481,https://doi.org/10.15454/QKMCCR,B37_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,382.5956623154,67.8097469997,70.305592903,224.105447265,1930.6594617432,279.2494481397,118.0274529341,,,2012,20.6538886775,18.7413574496,17.4492640831,181.77,218.34,986.457,-20.0238095238,-40.6560846561,36.0886621565,32.4457777686,30.4433514593,,,,,,
583,3085water_regimerainfed,3336159,Deb12,127481,https://doi.org/10.15454/QKMCCR,B37_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,366.0561815555,70.8046793468,74.4761800603,215.4414191071,1598.4932156651,267.1091936994,110.0972397227,,,2012,20.6538886775,18.9187415088,17.2374602868,181.77,218.203,949.929,-54.8550724638,-132.8333333333,36.0886621565,32.6359828373,30.0850735551,,,,,,
584,WD3224,3351570,Deb12,127482,https://doi.org/10.15454/BWEN08,F353_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3224,,49.0,14.0,"REPLICATE>BLOCK>PLOT:WD3224,REPLICATE>BLOCK:32,REPLICATE:3",rainfed,909.922267947,288.9952941176,"69,553958451","72,4142076817",2.6296325345,175,218,98,"-2,86024923070",2012,,,,,,,,,,,,,,,,,
585,WD2070,3351105,Deb12,127482,https://doi.org/10.15454/BWEN08,F353_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2070,,22.0,7.0,"REPLICATE>BLOCK>PLOT:WD2070,REPLICATE>BLOCK:10,REPLICATE:2",rainfed,1772.5451721037,285.6564705882,"64,6744337149","66,8932531126",5.0633899782,201,259,102,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
586,WD1014,3350752,Deb12,127482,https://doi.org/10.15454/BWEN08,F353_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1014,,1.0,14.0,"REPLICATE>BLOCK>PLOT:WD1014,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,1746.757305829,296.408,"63,4177441029","64,6744337149",5.1775283951,200,240,85,"-1,25668961200",2012,,,,,,,,,,,,,,,,,
587,WW2184,3350658,Deb12,127482,https://doi.org/10.15454/BWEN08,F353_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2184,,29.0,16.0,"REPLICATE>BLOCK>PLOT:WW2184,REPLICATE>BLOCK:27,REPLICATE:2",watered,1832.8584995252,314.2604705882,"63,4177441029","64,6744337149",5.7599497458,220,263,117,"-1,25668961200",2012,,,,,,,,,,,,,,,,,
588,WW1237,3350429,Deb12,127482,https://doi.org/10.15454/BWEN08,F353_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1237,,18.0,6.0,"REPLICATE>BLOCK>PLOT:WW1237,REPLICATE>BLOCK:34,REPLICATE:1",watered,1645.5793267388,292.8684705882,"65,7698661507","66,8932531126",4.8193830065,223,280,121,"-1,12338696190",2012,,,,,,,,,,,,,,,,,
589,3086water_regimewatered,3336406,Deb12,127482,https://doi.org/10.15454/BWEN08,F353_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,328.7385700799,64.8476689685,66.1099244848,220.9803302525,1737.1637472852,271.0466412075,120.1480118682,,,2012,20.2915605353,19.0419376801,17.6053030354,121.277,196.845,1042.764,-22.196969697,-39.8076923077,35.417777409,33.2068926259,30.7180526098,,,,,,
590,3086water_regimerainfed,3336160,Deb12,127482,https://doi.org/10.15454/BWEN08,F353_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,298.4865605579,65.1399535396,67.2279550725,195.0370271971,1461.913540159,243.6947821292,98.7601534209,,,2012,20.2915605353,19.1592682393,18.6201749101,121.277,220.403,816.057,-51.8405797101,-133.4772727273,35.417777409,33.3537056248,32.7428934852,,,,,,
591,WD1133,3350888,Deb12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1133,,11.0,7.0,"REPLICATE>BLOCK>PLOT:WD1133,REPLICATE>BLOCK:19,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1295.5435109907,317.5811764706,"63,4177441029","65,7698661507",4.1144023239,190,240,95,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
592,WD3074,3351399,Deb12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3074,,40.0,11.0,"REPLICATE>BLOCK>PLOT:WD3074,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,1509.2773084976,316.6517647059,"63,4177441029","65,7698661507",4.7791532317,218,265,101,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
593,WD2232,3351290,Deb12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2232,,32.0,1.0,"REPLICATE>BLOCK>PLOT:WD2232,REPLICATE>BLOCK:34,REPLICATE:2",rainfed,1689.2246354003,342.6176470588,"63,4177441029","65,7698661507",5.7875816993,190,243,91,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
594,WW2012,3350461,Deb12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2012,,19.0,12.0,"REPLICATE>BLOCK>PLOT:WW2012,REPLICATE>BLOCK:2,REPLICATE:2",watered,2026.9626698905,300.8815294118,"64,6744337149","64,6744337149",6.0987562818,228,290,105,"0,00000000000",2012,,,,,,,,,,,,,,,,,
595,WW1137,3350315,Deb12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1137,,11.0,11.0,"REPLICATE>BLOCK>PLOT:WW1137,REPLICATE>BLOCK:20,REPLICATE:1",watered,1649.2560937005,313.5875294118,"65,7698661507","65,7698661507",5.1718614379,222,283,95,"0,00000000000",2012,,,,,,,,,,,,,,,,,
596,3087water_regimewatered,3336407,Deb12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,347.2123758414,65.0385843858,64.6939757026,224.662431349,1881.2219599886,286.8275077676,101.6126541659,,,2012,20.2915605353,18.9795167231,17.6580817176,121.277,177.916,1069.031,-22.4920634921,-39.3432835821,35.417777409,33.147352726,30.7262512622,,,,,,
597,3087water_regimerainfed,3336161,Deb12,127483,https://doi.org/10.15454/OTWCEI,EC136_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,334.762038528,63.4391683932,65.3660132445,197.4152136615,1445.9981789189,242.9582779623,94.5114513823,,,2012,20.2915605353,19.0419376801,17.6059158301,121.277,216.024,1024.87,-51.8484848485,-130.2169312169,35.417777409,33.2068926259,30.8190277369,,,,,,
598,WD3202,3351545,Deb12,127484,https://doi.org/10.15454/9GOSKA,W95115_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3202,,48.0,13.0,"REPLICATE>BLOCK>PLOT:WD3202,REPLICATE>BLOCK:29,REPLICATE:3",rainfed,1484.0624596722,264.7152941176,"65,7698661507","68,1215767585",3.928540305,191,220,97,"-2,35171060780",2012,,,,,,,,,,,,,,,,,
