observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3121water_regimewatered,3340193,Mur13,KWS Murony 2013,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,255.7935810291,,306.2519763709,,2424.0054283365,,60.4128582084,,63.4072787483,,-20.7083333333,,-26.2159090909,,191.818,,906.197,,276.186,,32.9634868335,,28.490700957,,34.6767663957,,17.8535039683,,15.1975685752,,19.5581313131,,120.9949992332,
3121water_regimerainfed,3339947,Mur13,KWS Murony 2013,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,250.8135860058,,311.8518315538,,2115.4470686025,,59.3665023033,,63.8711672133,,-158.1770833333,,-87.4318181818,,191.818,,918.365,,276.186,,32.9634868335,,27.8324950221,,34.6767663957,,17.8535039683,,14.5738223668,,19.5581313131,,108.4499345873,
3092water_regimewatered,3340166,Mur13,KWS Murony 2013,127488,https://doi.org/10.15454/BZLOYX,EP10_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,239.2205304537,,281.7650896468,,2290.3724419082,,59.463571185,,64.6788700476,,-20.7083333333,,-26.5125,,233.414,,893.372,,276.186,,32.7165368467,,28.6653812447,,34.8648250716,,17.2565265152,,15.4182551651,,19.9525555556,,121.942954478,
3092water_regimerainfed,3339920,Mur13,KWS Murony 2013,127488,https://doi.org/10.15454/BZLOYX,EP10_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,250.455333582,,286.2319783351,,1822.1532760987,,61.1887445359,,66.1962375742,,-157.9787234043,,-97.1333333333,,233.414,,894.395,,274.007,,32.7165368467,,27.8390293186,,35.0415054149,,17.2565265152,,14.495365221,,20.1233333333,,133.3200131111,
3119water_regimerainfed,3339945,Mur13,KWS Murony 2013,127513,https://doi.org/10.15454/7R7CML,EC334_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,243.7258647311,,281.1614257782,,2930.2740036004,,60.5963486788,,65.7854002874,,-157.9787234043,,-100.38,,255.57,,894.395,,274.007,,32.742815454,,27.6745153566,,35.1275334448,,17.2644070048,,14.4419831533,,20.2576111111,,121.0219101377,
3094water_regimewatered,3340167,Mur13,KWS Murony 2013,127489,https://doi.org/10.15454/I1PIAB,NDB8_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,243.9284248982,,287.1809634628,,1798.7991501335,,60.5917047175,,62.6005515877,,-21.306122449,,-31.2884615385,,355.118,,917.8,,225.609,,32.6212428414,,28.7910863365,,35.3101687141,,17.1804055556,,15.5464486457,,20.6828205128,,129.4844763167,
3118water_regimerainfed,3339944,Mur13,KWS Murony 2013,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,242.7406888051,,280.4092014727,,2356.937828315,,56.6818857757,,60.1369285656,,-158.1078431373,,-95.6538461538,,313.813,,986.331,,256.838,,32.4894218269,,28.4299039134,,35.590190259,,16.932806713,,14.9535553074,,20.6596581197,,116.4844599896,
3118water_regimewatered,3340190,Mur13,KWS Murony 2013,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,246.816978639,,284.4972222537,,2560.2575775423,,56.6749681557,,59.5514555754,,-21.9607843137,,-28.0192307692,,313.813,,952.494,,256.838,,32.4894218269,,29.1430029647,,35.590190259,,16.932806713,,15.9026326078,,20.6596581197,,124.080135633,
3034water_regimewatered,3340112,Mur13,KWS Murony 2013,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,258.3369817613,,274.9722172712,,1980.7851342379,,64.0024413581,,68.4681664537,,-18.2055555556,,-33.825,,293.562,,821.58,,270.691,,32.4349955727,,28.2119447327,,35.619903744,,17.0332233796,,15.1005487422,,20.7426388889,,145.2990342973,
3078water_regimerainfed,3339906,Mur13,KWS Murony 2013,127474,https://doi.org/10.15454/GF4RQE,EP55_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,252.3067437996,,261.0900997844,,2305.013344624,,62.9012920103,,65.5798099679,,-157.9787234043,,-103.7368421053,,271.224,,894.395,,248.368,,32.4738561543,,27.6745153566,,35.2508153379,,17.0589673913,,14.4419831533,,20.5175438596,,140.282164041,
3096water_regimerainfed,3339922,Mur13,KWS Murony 2013,127490,https://doi.org/10.15454/4XYXKB,MS71_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,242.6941603841,,272.4000329182,,2312.5174082637,,60.6767213993,,65.3833933164,,-157.9787234043,,-100.38,,255.57,,894.395,,274.007,,32.742815454,,27.8390293186,,35.1275334448,,17.2644070048,,14.495365221,,20.2576111111,,127.1309440954,
3034water_regimerainfed,3339866,Mur13,KWS Murony 2013,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,250.5193153643,,256.7665956532,,2351.7422564207,,62.1395592462,,68.3379437027,,-157.2555555556,,-113.925,,293.562,,846.573,,296.19,,32.4349955727,,27.5544796721,,35.619903744,,17.0332233796,,14.3035217577,,20.7426388889,,147.045722894,
3115water_regimewatered,3340187,Mur13,KWS Murony 2013,127509,https://doi.org/10.15454/HPRD42,EC151_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,235.3360185782,,242.5698483147,,2378.391454866,,63.9277476832,,68.5743294998,,-18.2055555556,,-38.0833333333,,378.371,,834.405,,270.691,,32.7249136571,,28.0360877059,,35.8155755752,,17.2494070513,,14.8741229298,,21.1497569444,,124.3333076827,
3097water_regimewatered,3340169,Mur13,KWS Murony 2013,127491,https://doi.org/10.15454/JQK4DZ,DK4676A_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,255.95717163,,336.2461161014,,2098.7773110622,,60.3825446151,,62.6523511942,,-21.306122449,,-26.8088235294,,271.224,,908.956,,251.758,,32.4738561543,,28.9975534835,,34.9767986533,,17.0589673913,,15.7705849142,,20.1647058824,,128.5952337451,
3044water_regimerainfed,3339876,Mur13,KWS Murony 2013,127443,https://doi.org/10.15454/BNROZU,EZ40_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,253.752476755,,274.3666805807,,2807.5559973407,,65.0417658551,,68.3767830278,,-157.2555555556,,-120.9166666667,,335.527,,846.573,,249.761,,32.620500343,,27.3843856963,,35.7524256874,,17.0098944444,,14.2953110049,,21.0112037037,,135.3259184401,
3097water_regimerainfed,3339923,Mur13,KWS Murony 2013,127491,https://doi.org/10.15454/JQK4DZ,DK4676A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,235.7460575259,,326.2714734023,,2226.7178633905,,59.2857397207,,60.6415055693,,-158.25,,-92.71875,,271.224,,962.897,,231.654,,32.4738561543,,28.2002306043,,35.0602695916,,17.0589673913,,14.8350717909,,20.1604861111,,117.7819147668,
3113water_regimerainfed,3339939,Mur13,KWS Murony 2013,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,251.2471248805,,290.7008793066,,2860.0612480335,,65.0759176336,,67.8352077825,,-157.2555555556,,-120.9166666667,,335.527,,846.573,,249.761,,32.620500343,,27.3843856963,,35.7524256874,,17.0098944444,,14.2953110049,,21.0112037037,,133.5645061693,
3035water_regimewatered,3340113,Mur13,KWS Murony 2013,127434,https://doi.org/10.15454/LLQDYK,EP2008-18_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,277.1849550729,,308.828863748,,3197.7306395667,,62.7000226676,,65.5153821956,,-19.9973404255,,-29.4671052632,,273.473,,882.227,,248.368,,32.7445805383,,28.3280491615,,35.2508153379,,17.18334375,,15.0630311507,,20.5175438596,,125.765019235,
3098water_regimerainfed,3339924,Mur13,KWS Murony 2013,127492,https://doi.org/10.15454/GEYWPP,EP29_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,248.5401863026,,300.5431797406,,2932.9461569823,,59.8073697672,,62.4439052383,,-158.2755102041,,-99.96875,,293.562,,942.793,,251.758,,32.4349955727,,27.9575279794,,35.1915234319,,17.0332233796,,14.7012598251,,20.3974305556,,129.6574426593,
3078water_regimewatered,3340152,Mur13,KWS Murony 2013,127474,https://doi.org/10.15454/GF4RQE,EP55_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,256.9817664437,,254.9011066822,,2779.1913996488,,62.0572527483,,65.3921530842,,-19.9973404255,,-29.4671052632,,271.224,,869.402,,248.368,,32.4738561543,,28.5029266375,,35.2508153379,,17.0589673913,,15.2851300221,,20.5175438596,,131.3712989817,
3099water_regimewatered,3340171,Mur13,KWS Murony 2013,127493,https://doi.org/10.15454/2D05EV,NC358_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,271.5384338041,,264.2662042671,,4165.9591202923,,63.1436153623,,69.2610830622,,-18.2055555556,,-37.1470588235,,358.075,,834.405,,296.19,,32.7188568344,,28.0360877059,,35.786229015,,17.1568643162,,14.8741229298,,21.0217973856,,152.4868474025,
3099water_regimerainfed,3339925,Mur13,KWS Murony 2013,127493,https://doi.org/10.15454/2D05EV,NC358_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,269.3749289871,,278.8372266737,,3407.2635514613,,65.9947488448,,70.7367312903,,-156.7159090909,,-127.6388888889,,358.075,,822.902,,273.432,,32.7188568344,,27.2227462756,,35.9121378176,,17.1568643162,,14.1795833939,,21.0724382716,,139.1115468535,
3109water_regimerainfed,3339935,Mur13,KWS Murony 2013,127503,https://doi.org/10.15454/4ES48F,DE811_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,249.7342705619,,289.2310590838,,3244.3622330503,,65.1741914933,,68.7625174869,,-157.2555555556,,-120.9166666667,,335.527,,846.573,,249.761,,32.620500343,,27.3843856963,,35.7524256874,,17.0098944444,,14.2953110049,,21.0112037037,,136.5772097801,
3109water_regimewatered,3340181,Mur13,KWS Murony 2013,127503,https://doi.org/10.15454/4ES48F,DE811_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,269.7087843132,,293.941211147,,3733.0162091915,,68.4997703138,,69.9951602195,,-17.1079545455,,-37.7105263158,,335.527,,810.734,,225.649,,32.620500343,,27.8663165236,,35.8734868335,,17.0098944444,,14.7544752959,,21.0597368421,,126.132593537,
3036water_regimewatered,3340114,Mur13,KWS Murony 2013,127435,https://doi.org/10.15454/OVKBUY,F7081_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,255.9992682076,,284.8601153678,,2710.195519783,,63.9578227326,,67.112524346,,-19.1657608696,,-32.3223684211,,293.562,,844.842,,247.429,,32.4349955727,,28.3657021221,,35.524246673,,17.0332233796,,15.2159562632,,20.6751461988,,151.6090386331,
3100water_regimewatered,3340172,Mur13,KWS Murony 2013,127494,https://doi.org/10.15454/Q0HNOG,LH93_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,254.3004930825,,287.6744221877,,4252.6008444652,,66.638088278,,68.4779924999,,-18.2055555556,,-38.9,,403.736,,846.573,,225.253,,32.7235415391,,27.8998432839,,36.0240895154,,17.2080298354,,14.6881915325,,21.4842592593,,147.1532376895,
3036water_regimerainfed,3339868,Mur13,KWS Murony 2013,127435,https://doi.org/10.15454/OVKBUY,F7081_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,243.5238415669,,291.5902758964,,2600.3946769312,,62.1693688425,,65.2562386201,,-157.9787234043,,-107.2222222222,,293.562,,894.395,,248.368,,32.4349955727,,27.6745153566,,35.4569049568,,17.0332233796,,14.4419831533,,20.7440123457,,146.7929950239,
3008water_regimerainfed,3339840,Mur13,KWS Murony 2013,127407,https://doi.org/10.15454/GAHOFA,A310_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,258.9824110562,,296.8894184947,,1882.8253771672,,60.4579692168,,62.6659548943,,-158.2755102041,,-110.5769230769,,355.118,,942.793,,251.758,,32.6212428414,,27.9575279794,,35.3101687141,,17.1804055556,,14.7012598251,,20.6828205128,,148.9062375789,
3101water_regimewatered,3340173,Mur13,KWS Murony 2013,127495,https://doi.org/10.15454/MDSCXQ,11430_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,244.8691869101,,274.7396126912,,2421.5211668644,,60.9065814233,,63.4995791375,,-20.7083333333,,-28.0972222222,,271.224,,893.372,,250.037,,32.4738561543,,28.6653812447,,35.0661321744,,17.0589673913,,15.4182551651,,20.349691358,,123.4184924427,
3101water_regimerainfed,3339927,Mur13,KWS Murony 2013,127495,https://doi.org/10.15454/MDSCXQ,11430_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,237.2789027028,,298.2392403106,,2090.0945186671,,59.3774086149,,64.2850392687,,-158.1770833333,,-100.1944444444,,271.224,,918.365,,276.186,,32.4738561543,,28.1523074349,,35.0661321744,,17.0589673913,,14.6755552963,,20.349691358,,116.9297854755,
3105water_regimerainfed,3339931,Mur13,KWS Murony 2013,127499,https://doi.org/10.15454/3XPQEN,B110_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,260.5156841843,,318.3559974277,,3300.785408538,,62.6466972026,,66.9729054735,,-157.6739130435,,-114.1111111111,,313.813,,869.835,,272.928,,32.4894218269,,27.5322239669,,35.6595921671,,16.932806713,,14.4089829019,,20.8353703704,,130.2857054233,
3038water_regimerainfed,3339870,Mur13,KWS Murony 2013,127437,https://doi.org/10.15454/GYTVRS,Os426_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,264.9456308717,,277.1211766906,,2056.2507695135,,65.3869695065,,69.7243422117,,-156.7159090909,,-113.6590909091,,271.224,,822.902,,273.432,,32.4738561543,,27.2252410943,,35.5450847518,,17.0589673913,,14.1332456236,,20.6012373737,,166.8227363402,
3102water_regimewatered,3340174,Mur13,KWS Murony 2013,127496,https://doi.org/10.15454/IGF7DX,A3_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,254.1214460305,,283.6230021239,,2783.6252561892,,62.9074871513,,67.2448320519,,-19.1657608696,,-29.8869047619,,255.57,,857.667,,272.928,,32.742815454,,28.1902073844,,35.2041460219,,17.2644070048,,14.9913504228,,20.2184656085,,127.2176561264,
3037water_regimewatered,3340115,Mur13,KWS Murony 2013,127436,https://doi.org/10.15454/MNJOZY,HMV5422_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,291.3830847352,,301.5178463377,,3807.5206692635,,64.9346081067,,65.6118149382,,-19.9973404255,,-34.0583333333,,355.118,,869.402,,201.939,,32.6212428414,,28.5029266375,,35.6128071731,,17.1804055556,,15.2851300221,,21.0606666667,,157.0640981479,
3037water_regimerainfed,3339869,Mur13,KWS Murony 2013,127436,https://doi.org/10.15454/MNJOZY,HMV5422_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,293.1836053622,,291.5612062548,,3449.0731845869,,64.7534086269,,65.9219560475,,-157.9787234043,,-117.8666666667,,355.118,,894.395,,222.869,,32.6212428414,,27.6656177871,,35.6128071731,,17.1804055556,,14.4818317809,,21.0606666667,,143.7082574598,
3102water_regimerainfed,3339928,Mur13,KWS Murony 2013,127496,https://doi.org/10.15454/IGF7DX,A3_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,260.5325398473,,264.1323765159,,2953.7371021535,,60.2190702114,,65.972271368,,-157.9787234043,,-100.38,,255.57,,894.395,,300.156,,32.742815454,,27.6745153566,,35.1275334448,,17.2644070048,,14.4419831533,,20.2576111111,,126.9638681482,
3038water_regimewatered,3340116,Mur13,KWS Murony 2013,127437,https://doi.org/10.15454/GYTVRS,Os426_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,279.2610021565,,294.5479860012,,2477.6932234818,,68.5382044934,,69.991097789,,-17.1079545455,,-33.9545454545,,271.224,,797.909,,225.649,,32.4738561543,,28.0422784788,,35.5450847518,,17.0589673913,,14.9827421113,,20.6012373737,,172.0432567262,
3104water_regimewatered,3340176,Mur13,KWS Murony 2013,127498,https://doi.org/10.15454/X4VLZJ,B109_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,259.4703459266,,317.299505601,,3226.7683258226,,65.7119186815,,66.2722718973,,-19.1657608696,,-30.90625,,271.224,,857.667,,226.499,,32.4738561543,,28.1902073844,,35.3250944491,,17.0589673913,,14.9913504228,,20.4634444444,,145.0604126791,
3009water_regimerainfed,3339841,Mur13,KWS Murony 2013,127408,https://doi.org/10.15454/MN1MDA,B84_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,249.3871318967,,310.3844821142,,2834.445466466,,61.8995774173,,67.2339446422,,-157.6739130435,,-117.6470588235,,335.527,,869.835,,298.567,,32.620500343,,27.5322239669,,35.6533102517,,17.0098944444,,14.4089829019,,20.9515686275,,135.3987123482,
3104water_regimerainfed,3339930,Mur13,KWS Murony 2013,127498,https://doi.org/10.15454/X4VLZJ,B109_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,247.2944073724,,315.6080232627,,2855.4653351096,,61.2811340117,,65.1322062981,,-157.9787234043,,-103.7368421053,,271.224,,894.395,,274.007,,32.4738561543,,27.6656177871,,35.2508153379,,17.0589673913,,14.4818317809,,20.5175438596,,124.4594874671,
3106water_regimewatered,3340178,Mur13,KWS Murony 2013,127500,https://doi.org/10.15454/RYTRV5,C103_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,268.85221537,,315.0466842245,,3149.2485953612,,69.057574466,,71.6553919536,,-16.4282945736,,-41.6770833333,,428.072,,799.197,,249.354,,33.2200438183,,27.5519278783,,36.3522588598,,17.3938734568,,14.4446274037,,21.6585763889,,132.39496731,
3040water_regimewatered,3340118,Mur13,KWS Murony 2013,127439,https://doi.org/10.15454/J1WKMB,F7001_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,272.8446881338,,265.3380784249,,2757.1596133296,,63.1456181826,,64.8836146079,,-19.9973404255,,-34.0583333333,,355.118,,869.402,,248.368,,32.6212428414,,28.5029266375,,35.6128071731,,17.1804055556,,15.2851300221,,21.0606666667,,153.4712906934,
3103water_regimerainfed,3339929,Mur13,KWS Murony 2013,127497,https://doi.org/10.15454/7OOY7F,A375_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,251.0935446437,,263.8630353689,,2865.077067023,,61.3695086383,,66.1388499786,,-157.9787234043,,-103.7368421053,,271.224,,894.395,,274.007,,32.4738561543,,27.6745153566,,35.2508153379,,17.0589673913,,14.4419831533,,20.5175438596,,125.4573495102,
3107water_regimewatered,3340179,Mur13,KWS Murony 2013,127501,https://doi.org/10.15454/UIVO1U,CR1Ht_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,238.730166625,,318.0850834409,,2615.7096547565,,59.7323226752,,61.9979509831,,-21.306122449,,-25.2763157895,,233.414,,908.956,,251.758,,32.7165368467,,28.9975534835,,34.7742999684,,17.2565265152,,15.7705849142,,19.7661403509,,124.56489878,
3108water_regimerainfed,3339934,Mur13,KWS Murony 2013,127502,https://doi.org/10.15454/MWWCXA,D09_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,234.6494536454,,260.8713205866,,2323.8041841311,,57.5228199382,,60.4824321089,,-158.25,,-80.175,,191.818,,962.897,,280.272,,32.9634868335,,28.3540675915,,34.6331397516,,17.8535039683,,14.8838966887,,19.3276111111,,120.3677323733,
3041water_regimerainfed,3339873,Mur13,KWS Murony 2013,127440,https://doi.org/10.15454/VUPKKL,LH74_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,233.0911831059,,306.256935865,,2711.1304590607,,61.1344712344,,64.7924130993,,-157.9787234043,,-103.7368421053,,271.224,,894.395,,274.007,,32.4738561543,,27.6745153566,,35.2508153379,,17.0589673913,,14.4419831533,,20.5175438596,,122.2443702995,
3031water_regimewatered,3340109,Mur13,KWS Murony 2013,127430,https://doi.org/10.15454/TX6MDP,NC290_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,269.8328152171,,293.5069954761,,3336.9701969663,,64.7820438384,,67.6335152349,,-19.1657608696,,-36.4638888889,,378.371,,857.667,,247.429,,32.7249136571,,28.1902073844,,35.7074547406,,17.2494070513,,14.9913504228,,21.0914074074,,126.5867227471,
3041water_regimewatered,3340119,Mur13,KWS Murony 2013,127440,https://doi.org/10.15454/VUPKKL,LH74_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,258.2485707225,,298.6645832835,,2673.8529412462,,64.2895404521,,66.2003474965,,-19.9973404255,,-29.4671052632,,271.224,,882.227,,222.869,,32.4738561543,,28.3280491615,,35.2508153379,,17.0589673913,,15.0630311507,,20.5175438596,,131.1356510232,
3010water_regimewatered,3340088,Mur13,KWS Murony 2013,127409,https://doi.org/10.15454/WBSYN7,F894_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,273.2399923929,,293.2441869264,,3475.6106495798,,65.3157758117,,67.6557126015,,-19.1657608696,,-36.4638888889,,378.371,,857.667,,226.499,,32.7249136571,,28.1902073844,,35.7074547406,,17.2494070513,,14.9913504228,,21.0914074074,,142.6758468323,
3042water_regimewatered,3340120,Mur13,KWS Murony 2013,127441,https://doi.org/10.15454/DB5QJS,HMV5405_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,264.1195947213,,341.9257853352,,3233.3805696219,,60.3473648698,,63.1188615561,,-21.306122449,,-30.375,,335.527,,930.625,,251.758,,32.620500343,,28.6171712863,,35.3007116002,,17.0098944444,,15.3272072606,,20.6934126984,,132.011007035,
3011water_regimewatered,3340089,Mur13,KWS Murony 2013,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,251.1684219553,,302.3144996408,,3195.6203552622,,63.6271977061,,64.0532191155,,-20.7083333333,,-27.1184210526,,255.57,,893.372,,198.899,,32.742815454,,28.6653812447,,34.9460819271,,17.2644070048,,15.4182551651,,20.0849122807,,120.1574692892,
3039water_regimewatered,3340117,Mur13,KWS Murony 2013,127438,https://doi.org/10.15454/CCDUCG,PHG39_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,285.7943442758,,314.9941497227,,3622.7873341476,,67.9145386494,,67.811778327,,-18.2055555556,,-37.1470588235,,355.118,,834.405,,201.978,,32.6212428414,,28.0360877059,,35.786229015,,17.1804055556,,14.8741229298,,21.0217973856,,158.4693872251,
3055water_regimewatered,3340132,Mur13,KWS Murony 2013,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,265.0013498822,,299.0790262349,,3386.2585734665,,63.9724804472,,65.6699778697,,-19.9973404255,,-30.8819444444,,293.562,,882.227,,222.869,,32.4349955727,,28.3280491615,,35.4569049568,,17.0332233796,,15.0630311507,,20.7440123457,,134.8035961022,
3134water_regimerainfed,3339959,Mur13,KWS Murony 2013,127528,https://doi.org/10.15454/OAENUW,F04401_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,258.3902141374,,306.708356882,,2842.7349560749,,61.0200435644,,64.8584400655,,-157.9787234043,,-114.25,,335.527,,894.395,,274.007,,32.620500343,,27.6745153566,,35.5856172947,,17.0098944444,,14.4419831533,,21.0463194444,,131.7049464715,
3044water_regimewatered,3340122,Mur13,KWS Murony 2013,127443,https://doi.org/10.15454/BNROZU,EZ40_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,256.9092521467,,276.0743956525,,2768.6608474803,,63.4582224333,,67.5002763291,,-19.1657608696,,-34.5661764706,,335.527,,857.667,,247.429,,32.620500343,,28.1902073844,,35.6533102517,,17.0098944444,,14.9913504228,,20.9515686275,,142.6615079358,
3011water_regimerainfed,3339843,Mur13,KWS Murony 2013,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,248.4998055008,,306.7239877418,,2572.8746947442,,61.4267298104,,63.5906310666,,-158.1770833333,,-96.8473684211,,255.57,,918.365,,250.037,,32.742815454,,27.8324950221,,34.9460819271,,17.2644070048,,14.5738223668,,20.0849122807,,119.3130597692,
3045water_regimewatered,3340123,Mur13,KWS Murony 2013,127444,https://doi.org/10.15454/UX5L2C,W23_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,260.9593787627,,246.1106986862,,2718.698375585,,64.9076917483,,67.0479251605,,-19.1657608696,,-29.2102272727,,233.414,,844.842,,226.499,,32.7165368467,,28.3657021221,,35.118545967,,17.2565265152,,15.2159562632,,20.0920707071,,140.4126892393,
3116water_regimerainfed,3339942,Mur13,KWS Murony 2013,127510,https://doi.org/10.15454/I2LIRO,EC169_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,240.6589853646,,292.5222109162,,2109.8358700015,,56.7085807849,,60.7807312011,,-158.25,,-99.6071428571,,313.813,,962.897,,280.272,,32.4894218269,,28.2002306043,,35.4525059638,,16.932806713,,14.8350717909,,20.5953968254,,122.0594746402,
3012water_regimerainfed,3339844,Mur13,KWS Murony 2013,127411,https://doi.org/10.15454/KIHXDG,B105_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,243.9253834667,,303.8290024625,,2572.8966015087,,62.7027616339,,65.8822333347,,-157.9787234043,,-100.38,,255.57,,894.395,,248.368,,32.742815454,,27.6745153566,,35.1275334448,,17.2644070048,,14.4419831533,,20.2576111111,,106.986276348,
