observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3063water_regimewatered,3334846,Cam12,Syngenta Campagnola 2012,127462,https://doi.org/10.15454/WFMW08,W602S_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,188.4021657011,,1536.9494474148,,68.2921551455,,76.0592709342,,-19.0464480874,,-25.4444444444,,67.73,,1207.477,,345.091,,36.4726920779,,33.7792928068,,36.2829224865,,20.0961815536,,19.2415939235,,20.6109729845,,219.7096680358,,101.1249797781,
3115water_regimerainfed,3334647,Cam12,Syngenta Campagnola 2012,127509,https://doi.org/10.15454/HPRD42,EC151_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,110.982436509,,1322.0870838469,,71.2186498661,,80.6097651335,,-13.1724137931,,-88.2173913043,,116.299,,1164.589,,352.926,,36.8936122487,,33.5115472784,,36.37427741,,20.726301914,,19.2684008821,,19.7247630154,,145.8250806949,,59.8956613571,
3111water_regimerainfed,3334643,Cam12,Syngenta Campagnola 2012,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,141.8142363854,,832.0644216445,,68.1671860498,,81.4320812871,,-13.1228070175,,-82.8944444444,,49.939,,1139.512,,427.394,,35.9932068992,,33.4369730682,,36.6554968193,,19.7897205358,,19.2557977708,,20.3152076676,,169.6123623207,,73.8321315412,
3020water_regimerainfed,3334558,Cam12,Syngenta Campagnola 2012,127419,https://doi.org/10.15454/F8P1TS,EZ11A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,144.7815950765,,954.8113565059,,70.0144404471,,82.2490770779,,-13.056547619,,-82.7692307692,,102.311,,1113.935,,428.658,,36.6046189341,,33.3690868908,,36.5482023507,,20.5688045465,,19.2251948183,,19.9569139119,,178.0963765563,,77.6690246093,
3074water_regimewatered,3334854,Cam12,Syngenta Campagnola 2012,127470,https://doi.org/10.15454/21XOCO,B108_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,204.5121528293,,1256.9050309575,,70.4137675067,,73.9884006043,,-19,,-25.1403508772,,115.87,,1241.721,,300.872,,37.0610469041,,33.7332269274,,36.1719102912,,20.9215393485,,19.171561712,,20.1725183454,,234.8092695437,,102.804784824,
3020water_regimewatered,3334804,Cam12,Syngenta Campagnola 2012,127419,https://doi.org/10.15454/F8P1TS,EZ11A_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,220.1363350334,,2029.8834432935,,68.9516254884,,75.1727537763,,-19,,-25.75,,102.311,,1241.721,,300.872,,36.6046189341,,33.7332269274,,36.2456538622,,20.5688045465,,19.171561712,,20.3614638567,,257.596498987,,104.8277431819,
3053water_regimewatered,3334836,Cam12,Syngenta Campagnola 2012,127452,https://doi.org/10.15454/XH5MEH,B107_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,211.2153798786,,1294.1164116429,,69.4861011895,,76.1363044204,,-19.0464480874,,-24.6916666667,,116.299,,1221.815,,320.778,,36.8936122487,,33.6997952668,,36.1636437691,,20.726301914,,19.1798477944,,20.0942978335,,250.2991749889,,119.5585173362,
3055water_regimewatered,3334838,Cam12,Syngenta Campagnola 2012,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,204.1580084229,,1652.2227675203,,70.2524471844,,75.008097016,,-19,,-25.847826087,,67.73,,1253.524,,300.872,,36.4726920779,,33.6388854887,,36.2949373838,,20.0961815536,,19.1551965446,,20.6980540661,,235.7823531851,,109.3138149192,
3126water_regimerainfed,3334658,Cam12,Syngenta Campagnola 2012,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,136.2276628641,,260.3040953275,,71.8477812384,,82.2077596195,,-13.056547619,,-82.7916666667,,77.708,,1091.439,,403.58,,36.7456107774,,33.6286836926,,36.4515236471,,20.3471009675,,19.3009531459,,20.1589800851,,166.7194166001,,64.6190636744,
3218water_regimewatered,3334992,Cam12,Syngenta Campagnola 2012,127612,https://doi.org/10.15454/PAY7DB,NS701_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,213.9232054101,,1178.7490250717,,69.6410366248,,74.5559997156,,-19,,-25.9603174603,,89.396,,1227.383,,300.872,,36.6234866441,,33.812047028,,36.2438797271,,20.4811845949,,19.2322779556,,20.4589571745,,250.4507704589,,104.0335231308,
3124water_regimewatered,3334902,Cam12,Syngenta Campagnola 2012,127518,https://doi.org/10.15454/VGU01X,EP77_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,204.8127212199,,842.8321540358,,68.6552201195,,71.7390593788,,-18.6510416667,,-26.6319444444,,43.161,,1257.493,,273.814,,35.9177244196,,34.0122858628,,36.8628788486,,19.609612948,,19.2833643704,,20.8720759362,,244.6772258543,,106.306301088,
3208water_regimewatered,3334982,Cam12,Syngenta Campagnola 2012,127602,https://doi.org/10.15454/LFUUTO,Pa36_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,172.2749922728,,900.2161296051,,67.4792135369,,71.8811704741,,-18.6510416667,,-27.2651515152,,58.216,,1278.754,,273.814,,36.1236045155,,33.77108575,,36.7522800688,,19.8583732994,,19.2723767493,,20.749392236,,206.9312029552,,99.6305189109,
3007water_regimewatered,3334791,Cam12,Syngenta Campagnola 2012,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,211.6562323098,,1224.327410203,,69.1241327471,,75.4154059933,,-19.0464480874,,-25.4444444444,,67.73,,1186.216,,320.778,,36.4726920779,,34.0318777573,,36.2829224865,,20.0961815536,,19.2521415017,,20.6109729845,,246.1080970077,,115.8875595313,
3004water_regimerainfed,3334542,Cam12,Syngenta Campagnola 2012,127403,https://doi.org/10.15454/EW2AP2,W64A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,132.257069156,,498.7692690688,,69.9080861509,,80.9747175135,,-13.1228070175,,-84.0459770115,,58.039,,1117.016,,403.081,,36.2183065647,,33.6945727016,,36.5839085427,,19.88559752,,19.331321382,,20.2836138433,,162.8142403355,,66.8820889722,
3131water_regimerainfed,3334663,Cam12,Syngenta Campagnola 2012,127525,https://doi.org/10.15454/3VKPVB,W153R_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,131.1950961225,,211.0784314196,,67.6510960803,,83.3464363538,,-13.056547619,,-82.7916666667,,77.885,,1099.597,,452.971,,36.6159487209,,33.4496615166,,36.4515236471,,20.246567466,,19.2926518775,,20.1589800851,,164.493826965,,65.4614773444,
3140water_regimewatered,3334917,Cam12,Syngenta Campagnola 2012,127534,https://doi.org/10.15454/AIXVTG,F608_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,216.4709786167,,856.7308087066,,69.0183967047,,76.7168458566,,-19.0464480874,,-25.4444444444,,67.73,,1221.815,,320.778,,36.4726920779,,33.6997952668,,36.2829224865,,20.0961815536,,19.1798477944,,20.6109729845,,253.3636040999,,99.982191699,
3008water_regimewatered,3334792,Cam12,Syngenta Campagnola 2012,127407,https://doi.org/10.15454/GAHOFA,A310_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,214.9726428145,,1634.7391579926,,69.4579548123,,71.0860796709,,-18.6510416667,,-27.7407407407,,101.969,,1304.895,,249.501,,36.8577470362,,33.6038720667,,36.6753484804,,20.5727244541,,19.1963226333,,20.3309892035,,255.0692258717,,105.7151423653,
3064water_regimerainfed,3334601,Cam12,Syngenta Campagnola 2012,127463,https://doi.org/10.15454/OJB9O0,N6_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,119.3909431046,,562.6225587102,,69.5362565803,,83.344729084,,-13.056547619,,-82.8641975309,,89.396,,1113.935,,428.658,,36.6234866441,,33.3690868908,,36.5356169682,,20.4811845949,,19.2251948183,,20.0477253792,,147.5022577396,,60.1103531346,
3102water_regimewatered,3334880,Cam12,Syngenta Campagnola 2012,127496,https://doi.org/10.15454/IGF7DX,A3_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,206.7865031646,,860.8594087394,,70.5555485846,,73.8786611596,,-19,,-25.6458333333,,58.039,,1219.225,,275.794,,36.2183065647,,33.9804461063,,36.3877902546,,19.88559752,,19.2389347235,,20.739920861,,241.993579524,,117.3106465262,
3101water_regimewatered,3334879,Cam12,Syngenta Campagnola 2012,127495,https://doi.org/10.15454/MDSCXQ,11430_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,195.0580567456,,967.3545741052,,68.2300906678,,71.7708721604,,-18.6510416667,,-27.5634920635,,67.73,,1270.596,,273.814,,36.4726920779,,33.9340100539,,36.6679407252,,20.0961815536,,19.2794217093,,20.7039891452,,232.6050835653,,95.4136788237,
3099water_regimerainfed,3334631,Cam12,Syngenta Campagnola 2012,127493,https://doi.org/10.15454/2D05EV,NC358_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,139.3078366732,,782.8901061942,,74.8628224989,,87.1648762126,,-12.679245283,,-76.2471264368,,102.311,,1058.178,,427.529,,36.6046189341,,33.0245859013,,36.5741503625,,20.5688045465,,19.0247439315,,20.1798828902,,172.4664176164,,67.9607740213,
3200water_regimewatered,3334974,Cam12,Syngenta Campagnola 2012,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,236.0001386892,,1617.5889505918,,70.491800952,,74.3380955164,,-19,,-25.75,,101.969,,1256.835,,300.872,,36.8577470362,,33.5670649176,,36.2456538622,,20.5727244541,,19.1200204286,,20.3614638567,,265.1500195199,,112.9226532061,
3197water_regimerainfed,3334725,Cam12,Syngenta Campagnola 2012,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,154.8332130148,,1049.7542508911,,74.1697121271,,86.6437510169,,-12.8395061728,,-78.2083333333,,101.969,,1079.968,,402.428,,36.8577470362,,33.1646323514,,36.5509948451,,20.5727244541,,19.100341424,,20.1382809633,,189.7197744632,,80.8100856026,
3150water_regimerainfed,3334681,Cam12,Syngenta Campagnola 2012,127544,https://doi.org/10.15454/VSJSVC,F922_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,154.4192252903,,818.8844667497,,72.835876198,,82.0085780652,,-13.1228070175,,-85.2345679012,,77.885,,1139.512,,354.316,,36.6159487209,,33.4369730682,,36.4047725878,,20.246567466,,19.2557977708,,20.1210243925,,189.883777728,,75.5485130762,
3151water_regimerainfed,3334682,Cam12,Syngenta Campagnola 2012,127545,https://doi.org/10.15454/V1LWRV,FP1_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,148.1726309364,,798.6359006414,,69.6697262854,,80.7222693641,,-13.1228070175,,-81.4139784946,,42.984,,1125.174,,403.081,,36.0115111356,,33.5173462901,,36.6803960836,,19.6260420623,,19.3226698443,,20.4086449914,,181.1440329518,,82.8964315809,
3091water_regimerainfed,3334625,Cam12,Syngenta Campagnola 2012,127487,https://doi.org/10.15454/D6A8VZ,PHK76_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,147.1908377668,,819.2000155611,,71.948676307,,80.348097186,,-13.1724137931,,-87.8974358974,,77.885,,1164.589,,352.926,,36.6159487209,,33.5115472784,,36.3324831978,,20.246567466,,19.2684008821,,20.1227945615,,178.965699626,,78.2658939943,
3070water_regimerainfed,3334606,Cam12,Syngenta Campagnola 2012,127468,https://doi.org/10.15454/CV1BWK,EA1163_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,129.7613801362,,247.672571839,,68.8691989622,,80.6294911809,,-13.1724137931,,-86.4761904762,,57.865,,1150.251,,402.317,,36.3647597512,,33.5918298907,,36.5231803931,,20.0116196805,,19.334425003,,20.2910643377,,160.4568076141,,66.0424646071,
3215water_regimewatered,3334989,Cam12,Syngenta Campagnola 2012,127609,https://doi.org/10.15454/68UAOE,NK764_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,179.1477777122,,1060.9873584204,,68.9105383395,,73.4701773128,,-18.8888888889,,-25.3974358974,,36.879,,1244.643,,299.767,,35.5822004326,,33.9345049241,,36.7458535047,,19.3849512938,,19.2652301985,,20.880109167,,205.5665615524,,98.7268037303,
3185water_regimerainfed,3334714,Cam12,Syngenta Campagnola 2012,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,139.0641830912,,893.3378716881,,71.5096611759,,84.7684175833,,-12.9575757576,,-80.3277777778,,67.73,,1101.456,,427.862,,36.4726920779,,33.2130797591,,36.5693839737,,20.0961815536,,19.1575206328,,20.3331733927,,174.9010552064,,74.3481053815,
3223water_regimewatered,3334997,Cam12,Syngenta Campagnola 2012,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,229.8357334707,,2413.1416084648,,72.1019848018,,78.0430146795,,-19.0254237288,,-25.0277777778,,89.396,,1200.469,,308.473,,36.6234866441,,33.422956321,,36.317585566,,20.4811845949,,19.2184820098,,20.0126156012,,267.2161089742,,105.8674789623,
3226water_regimerainfed,3334754,Cam12,Syngenta Campagnola 2012,127620,https://doi.org/10.15454/30LETM,PHG80_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,133.7494997689,,804.0774778714,,71.6595416161,,81.8552452288,,-13.1228070175,,-85.2083333333,,116.299,,1125.174,,378.003,,36.8936122487,,33.5173462901,,36.4538615483,,20.726301914,,19.3226698443,,19.7393562231,,163.3624073772,,67.2624650207,
3231water_regimewatered,3335005,Cam12,Syngenta Campagnola 2012,127625,https://doi.org/10.15454/EQYTRS,PHT77_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,189.7096481906,,801.9062312427,,69.8820826381,,73.549538846,,-18.8888888889,,-26.6583333333,,89.396,,1267.139,,275.454,,36.6234866441,,33.692130053,,36.5132514277,,20.4811845949,,19.1980683593,,20.4305536818,,224.7025834093,,95.7909561596,
3235water_regimewatered,3335009,Cam12,Syngenta Campagnola 2012,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,195.8192212363,,809.4730336938,,72.2623165323,,80.9452298093,,-18.8538011696,,-24.9423076923,,89.396,,1151.315,,354.316,,36.6234866441,,33.3399323474,,36.4903021498,,20.4811845949,,19.2368778051,,20.0040308252,,224.9490151872,,102.4520519645,
3031water_regimerainfed,3334569,Cam12,Syngenta Campagnola 2012,127430,https://doi.org/10.15454/TX6MDP,NC290_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,141.2370176294,,469.8124356428,,72.3895891184,,85.916425431,,-12.8395061728,,-77.7654320988,,115.87,,1068.165,,425.663,,37.0610469041,,33.2635717963,,36.5104101464,,20.9215393485,,19.1179535785,,19.9970532741,,176.7978560171,,75.5789486077,
3180water_regimewatered,3334955,Cam12,Syngenta Campagnola 2012,127574,https://doi.org/10.15454/AOK4RM,Lo1063_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,216.0923675825,,2372.5711506438,,72.198706702,,76.7595836955,,-19.0527777778,,-24.4047619048,,116.299,,1214.704,,294.238,,36.8936122487,,33.4823578666,,36.2021529469,,20.726301914,,19.1832302577,,19.8645910103,,247.4769402218,,114.3534956049,
3179water_regimerainfed,3334708,Cam12,Syngenta Campagnola 2012,127573,https://doi.org/10.15454/YW6ASO,Lo1056_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,142.3479070253,,962.3509295334,,74.5583732056,,85.4982701378,,-12.8395061728,,-77.7654320988,,116.299,,1083.279,,402.428,,36.8936122487,,33.0912195354,,36.5104101464,,20.726301914,,19.0615692158,,19.9970532741,,176.0009711671,,72.4660632764,
3250water_regimerainfed,3334778,Cam12,Syngenta Campagnola 2012,127644,https://doi.org/10.15454/PRT5XO,UH304_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,130.4674284458,,579.4636814307,,68.7524927962,,77.5165737165,,-13.2111111111,,-88.5416666667,,43.161,,1177.094,,367.316,,35.9177244196,,33.903245735,,36.5158861898,,19.609612948,,19.3096932895,,20.5742805927,,159.9795297505,,64.8704492545,
3011water_regimewatered,3334795,Cam12,Syngenta Campagnola 2012,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,209.5046147789,,767.1317915132,,69.5328620353,,73.8715282022,,-19,,-25.6458333333,,58.216,,1219.225,,300.872,,36.1236045155,,33.9804461063,,36.3877902546,,19.8583732994,,19.2389347235,,20.739920861,,247.1658186381,,100.2302800634,
3001water_regimewatered,3334785,Cam12,Syngenta Campagnola 2012,127400,https://doi.org/10.15454/P5UIAJ,B73_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,192.8167136226,,1392.7348043771,,69.7759496832,,74.2732074046,,-19,,-25.9696969697,,77.885,,1227.383,,300.872,,36.6159487209,,33.812047028,,36.1501126475,,20.246567466,,19.2322779556,,20.5818617185,,224.4265065356,,102.113336045,
3174water_regimewatered,3334949,Cam12,Syngenta Campagnola 2012,127568,https://doi.org/10.15454/NFXR4L,LH65_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,213.307665775,,1155.4796334003,,69.9806215155,,78.6443224544,,-19.0254237288,,-25.0277777778,,89.573,,1171.017,,357.238,,36.5052694143,,33.6725941321,,36.317585566,,20.3791260877,,19.3404650341,,20.0126156012,,254.0022639472,,112.0875369447,
3174water_regimerainfed,3334703,Cam12,Syngenta Campagnola 2012,127568,https://doi.org/10.15454/NFXR4L,LH65_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,151.9953201646,,551.7698373963,,71.8272547162,,81.9686236328,,-13.1228070175,,-85.4038461538,,89.573,,1125.174,,378.003,,36.5052694143,,33.5173462901,,36.4903021498,,20.3791260877,,19.3226698443,,20.0040308252,,184.1955049893,,79.1135385572,
3200water_regimerainfed,3334728,Cam12,Syngenta Campagnola 2012,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,154.1723106729,,1383.9161027257,,72.2175692959,,85.8219426044,,-12.8395061728,,-78.2083333333,,101.969,,1083.279,,425.663,,36.8577470362,,33.0912195354,,36.5509948451,,20.5727244541,,19.0615692158,,20.1382809633,,186.0500972357,,71.1942834316,
3082water_regimewatered,3334862,Cam12,Syngenta Campagnola 2012,127478,https://doi.org/10.15454/SZLUZC,PHG47_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,178.3813721599,,743.3137774511,,69.7477149343,,73.1490829289,,-18.8888888889,,-26.6349206349,,77.885,,1252.801,,275.454,,36.6159487209,,33.7692122264,,36.4021920252,,20.246567466,,19.2582888117,,20.5606633705,,206.1836497985,,84.2634339227,
3177water_regimerainfed,3334706,Cam12,Syngenta Campagnola 2012,127571,https://doi.org/10.15454/PM06E7,Lo1035_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,135.595718528,,995.4264928993,,71.632391438,,82.0628191585,,-13.1228070175,,-85.2083333333,,116.299,,1164.604,,378.003,,36.8936122487,,33.2009714352,,36.4538615483,,20.726301914,,19.1712350693,,19.7393562231,,165.7473291528,,78.1518776979,
3177water_regimewatered,3334952,Cam12,Syngenta Campagnola 2012,127571,https://doi.org/10.15454/PM06E7,Lo1035_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,223.0069697972,,1556.7026819957,,70.512032583,,78.3208882522,,-19.0254237288,,-24.2348484848,,116.299,,1200.469,,332.16,,36.8936122487,,33.422956321,,36.2621306749,,20.726301914,,19.2184820098,,19.7246601058,,257.6950263081,,112.0312074521,
3034water_regimewatered,3334818,Cam12,Syngenta Campagnola 2012,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,195.6644144909,,794.9281024813,,70.5265367657,,78.9569919593,,-19.0254237288,,-25,,67.73,,1162.859,,332.16,,36.4726920779,,33.8467079658,,36.3570822747,,20.0961815536,,19.3491242611,,20.2584583571,,232.080068587,,113.2422295031,
3035water_regimerainfed,3334573,Cam12,Syngenta Campagnola 2012,127434,https://doi.org/10.15454/LLQDYK,EP2008-18_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,139.5758756067,,776.663980725,,70.2063168397,,82.5127454315,,-13.056547619,,-82.4597701149,,67.904,,1125.738,,428.658,,36.328073218,,33.2715906302,,36.5559911621,,19.9721336925,,19.2064573992,,20.2657147619,,168.757504304,,73.6956533932,
3195water_regimewatered,3334969,Cam12,Syngenta Campagnola 2012,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,204.5116316371,,1111.4601481642,,69.8442398379,,74.8549372207,,-19,,-25.847826087,,67.904,,1227.383,,300.872,,36.328073218,,33.812047028,,36.2949373838,,19.9721336925,,19.2322779556,,20.6980540661,,237.3932079673,,95.2999489776,
3240water_regimewatered,3335014,Cam12,Syngenta Campagnola 2012,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,177.4945384138,,657.648108884,,67.4843676745,,71.6220813812,,-18.6510416667,,-27.2651515152,,57.865,,1257.493,,273.814,,36.3647597512,,34.0122858628,,36.7522800688,,20.0116196805,,19.2833643704,,20.749392236,,204.8414658634,,94.7773638388,
3013water_regimewatered,3334797,Cam12,Syngenta Campagnola 2012,127412,https://doi.org/10.15454/CNJTVT,A347_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,205.6168540513,,1359.7468469203,,70.5382959666,,71.0159298375,,-18.6510416667,,-27.5634920635,,67.904,,1293.092,,224.423,,36.328073218,,33.6950628534,,36.6679407252,,19.9721336925,,19.2128060507,,20.7039891452,,242.9823289707,,106.1255384744,
3183water_regimerainfed,3334712,Cam12,Syngenta Campagnola 2012,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,142.7719830982,,1206.6679712578,,72.0737792855,,84.2526215528,,-12.9575757576,,-80.3888888889,,101.969,,1104.767,,427.862,,36.8577470362,,33.1400570275,,36.563371727,,20.5727244541,,19.1184608152,,20.0433050146,,177.3539911176,,74.628819808,
3194water_regimewatered,3334968,Cam12,Syngenta Campagnola 2012,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,203.0795391579,,1594.7314204344,,69.8162665198,,73.0577149389,,-18.8888888889,,-26.6349206349,,77.885,,1252.801,,275.454,,36.6159487209,,33.7692122264,,36.4021920252,,20.246567466,,19.2582888117,,20.5606633705,,239.8342092608,,95.5113652367,
3226water_regimewatered,3335000,Cam12,Syngenta Campagnola 2012,127620,https://doi.org/10.15454/30LETM,PHG80_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,199.5383188686,,1571.367074909,,68.6111092293,,75.3238109206,,-19.0464480874,,-24.6916666667,,116.299,,1221.815,,345.091,,36.8936122487,,33.6997952668,,36.1636437691,,20.726301914,,19.1798477944,,20.0942978335,,234.6851436819,,105.6866132542,
3241water_regimewatered,3335015,Cam12,Syngenta Campagnola 2012,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,204.9559245379,,1707.8823320378,,69.0579889665,,74.6812366716,,-19,,-25.1858974359,,43.161,,1227.383,,300.872,,35.9177244196,,33.812047028,,36.517919114,,19.609612948,,19.2322779556,,20.8538959208,,235.6030879776,,110.048776768,
3217water_regimewatered,3334991,Cam12,Syngenta Campagnola 2012,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,207.5990929935,,1202.4360947455,,68.0959806139,,76.842764521,,-19.0527777778,,-25.2569444444,,77.885,,1177.094,,367.316,,36.6159487209,,33.903245735,,36.1783914415,,20.246567466,,19.3096932895,,20.2783133525,,243.9548081181,,109.7954164598,
3211water_regimewatered,3334985,Cam12,Syngenta Campagnola 2012,127605,https://doi.org/10.15454/0LXNCN,Mo15W_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,195.582019263,,1497.1426944211,,70.8521827414,,80.2953891758,,-18.9626436782,,-24.1666666667,,115.87,,1176.392,,352.926,,37.0610469041,,33.4148469592,,36.37427741,,20.9215393485,,19.2495766263,,19.7247630154,,227.040251026,,106.5764292881,
3014water_regimewatered,3334798,Cam12,Syngenta Campagnola 2012,127413,https://doi.org/10.15454/JBBAWF,EP52_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,207.6514651021,,1692.3442878652,,69.1963036548,,71.8383493275,,-18.6510416667,,-26.9710144928,,49.762,,1278.754,,249.501,,36.0860302343,,33.77108575,,36.8383355806,,19.8147643067,,19.2723767493,,20.7703503375,,238.6267698292,,106.5941513795,
