,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L8,L10,L12,W8,W10,W12,L9,L11,L13,W9,W11,W13,L14,W14,Check
1009,3233water_regimerainfed,3336793,Deb13,127627,https://doi.org/10.15454/TALVXU,PHW65_H,Syngenta Debrecen 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,330.1533570094,74.6305474812,75.8640259472,210.246545347,2798.5953971277,258.8342826293,109.7464662045,,,2013,16.7264830581,19.5929905416,13.4769056245,241.226,169.533,749.817,-85.5317460317,-46.0205128205,30.5624190746,33.640687407,25.4405506301,,,,,,,,,,,,,,,,
1010,WD3150,3352353,Deb13,127627,https://doi.org/10.15454/TALVXU,PHW65_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD3150,,32.0,19.0,"REPLICATE>BLOCK>PLOT:WD3150,REPLICATE>BLOCK:32,REPLICATE:3",rainfed,2461.3527178534,253.6808517647,"72,8469300201","74,4667327846",6.2439805396,199,255,95,"-1,61980276450",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,WD2134,3352045,Deb13,127627,https://doi.org/10.15454/TALVXU,PHW65_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD2134,,19.0,8.0,"REPLICATE>BLOCK>PLOT:WD2134,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,3391.8955729997,257.38856,"76,1611877157","76,1611877157",8.730351172,229,278,126,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,WD1169,3351796,Deb13,127627,https://doi.org/10.15454/TALVXU,PHW65_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD1169,,9.0,1.0,"REPLICATE>BLOCK>PLOT:WD1169,REPLICATE>BLOCK:9,REPLICATE:1",rainfed,2624.1315086797,253.7424564706,"74,4667327846","76,1611877157",6.6585357511,210,240,110,"-1,69445493110",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,3234water_regimerainfed,3336794,Deb13,127628,https://doi.org/10.15454/XGPNFM,PHZ51_H,Syngenta Debrecen 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,304.5989379323,77.4014947523,77.7072455186,229.880052793,2544.9544311154,281.0200728752,120.2851166262,,,2013,17.1281171402,19.4059589527,13.2968470117,210.997,168.539,721.734,-87.4513888889,-43.7395833333,30.8847788219,33.4650730104,25.2453420299,,,,,,,,,,,,,,,,
1014,WD3102,3352298,Deb13,127628,https://doi.org/10.15454/XGPNFM,PHZ51_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD3102,,29.0,18.0,"REPLICATE>BLOCK>PLOT:WD3102,REPLICATE>BLOCK:29,REPLICATE:3",rainfed,2508.8906273802,236.9834458824,"79,3596071495","77,8867322419",5.9456554622,223,270,121,"1,47287490760",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,WD2126,3352036,Deb13,127628,https://doi.org/10.15454/XGPNFM,PHZ51_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD2126,,18.0,1.0,"REPLICATE>BLOCK>PLOT:WD2126,REPLICATE>BLOCK:6,REPLICATE:1,REPLICATE:2",rainfed,2438.0697008835,225.7918870588,"77,8867322419","79,3596071495",5.5049635854,211,267,126,"-1,47287490760",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,WD1158,3351784,Deb13,127628,https://doi.org/10.15454/XGPNFM,PHZ51_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD1158,,8.0,11.0,"REPLICATE>BLOCK>PLOT:WD1158,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,3226.4918493227,238.1682717647,"74,4667327846","76,1611877157",7.6844798762,243,290,112,"-1,69445493110",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,3235water_regimerainfed,3336795,Deb13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Syngenta Debrecen 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,319.2526269527,81.5856620617,82.3289991545,203.9720478539,2553.4520279011,257.2064163393,133.9754315728,,,2013,17.1714112358,19.6452224332,12.8329073513,191.451,172.393,666.633,-98.4047619048,-35.9945355191,30.9278346639,33.6555732155,24.6951161735,,,,,,,,,,,,,,,,
1018,WD3241,3352457,Deb13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD3241,,36.0,12.0,"REPLICATE>BLOCK>PLOT:WD3241,REPLICATE>BLOCK:24,REPLICATE:3",rainfed,1753.4399537683,227.1901035294,"82,388541172","82,388541172",3.9836420463,186,240,128,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,WD2129,3352040,Deb13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD2129,,19.0,3.0,"REPLICATE>BLOCK>PLOT:WD2129,REPLICATE>BLOCK:7,REPLICATE:2",rainfed,3024.8432851179,240.4408,"80,8445197044","82,388541172",7.2729573935,205,262,142,"-1,54402146760",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,WD1196,3351827,Deb13,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD1196,,10.0,15.0,"REPLICATE>BLOCK>PLOT:WD1196,REPLICATE>BLOCK:34,REPLICATE:1",rainfed,3039.4414219831,249.8564117647,"80,8445197044","83,9729284181",7.5942392747,232,270,134,"-3,12840871370",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,3236water_regimerainfed,3336796,Deb13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Syngenta Debrecen 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,260.3349166371,70.795844669,75.2732327975,200.0451480606,1252.7018067339,240.2999057831,105.2032021335,,,2013,18.1398775868,18.6141861282,13.4841472326,144.992,231.636,740.107,-76.4074074074,-46.1927083333,31.4047267846,32.9616575191,25.5930344133,,,,,,,,,,,,,,,,
1022,WD3121,3352320,Deb13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD3121,,30.0,6.0,"REPLICATE>BLOCK>PLOT:WD3121,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,736.473868329,190.0557647059,"69,944300775","79,3596071495",1.3997110423,191,238,100,"-9,41530637450",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,WD2013,3351907,Deb13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD2013,,13.0,13.0,"REPLICATE>BLOCK>PLOT:WD2013,REPLICATE>BLOCK:13,REPLICATE:2",rainfed,1714.846478976,232.7392447059,"71,3157238594","74,4667327846",3.991120743,208,245,105,"-3,15100892520",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,WD1149,3351774,Deb13,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD1149,,8.0,20.0,"REPLICATE>BLOCK>PLOT:WD1149,REPLICATE>BLOCK:32,REPLICATE:1",rainfed,1580.2086646927,234.5477270588,"71,3157238594","72,8469300201",3.7063435058,202,246,107,"-1,53120616070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,WD3191,3352400,Deb13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD3191,,34.0,20.0,"REPLICATE>BLOCK>PLOT:WD3191,REPLICATE>BLOCK:34,REPLICATE:3",rainfed,1224.8543700128,258.6934129412,"68,5100680312","69,944300775",3.1686175733,178,220,90,"-1,43423274380",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,WD2217,3352140,Deb13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD2217,,23.0,7.0,"REPLICATE>BLOCK>PLOT:WD2217,REPLICATE>BLOCK:11,REPLICATE:2",rainfed,2418.8896020447,263.7390411765,"67,0231849239","68,5100680312",6.3795562436,212,260,104,"-1,48688310730",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,WD1239,3351876,Deb13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD1239,,12.0,14.0,"REPLICATE>BLOCK>PLOT:WD1239,REPLICATE>BLOCK:24,REPLICATE:1",rainfed,2513.8142068955,276.0439976471,"67,0231849239","67,0231849239",6.9392332301,216,263,100,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,3237water_regimerainfed,3336797,Deb13,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,Syngenta Debrecen 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,326.7613366224,67.395116227,68.061859035,204.9787703649,2133.5300711992,249.3609462374,98.165150535,,,2013,18.1542415055,17.8992792573,14.0344531752,129.4,174.736,839.026,-60.6666666667,-52.8880952381,31.2611413389,32.4556818795,26.1510219445,,,,,,,,,,,,,,,,
1029,3238water_regimerainfed,3336798,Deb13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Syngenta Debrecen 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,321.7088982686,67.7561683812,68.4260419348,205.3405674257,2036.9219098846,257.6182849315,101.3324119708,,,2013,18.1398775868,18.0091327169,13.990564645,144.992,195.248,817.242,-63.4927536232,-52.3382352941,31.4047267846,32.4716995491,26.1922039093,,,,,,,,,,,,,,,,
1030,WD3197,3352406,Deb13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD3197,,34.0,14.0,"REPLICATE>BLOCK>PLOT:WD3197,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,1238.7600630961,281.7190623529,"67,0231849239","67,0231849239",3.4898232346,195,245,103,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,WD2226,3352151,Deb13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD2226,,23.0,16.0,"REPLICATE>BLOCK>PLOT:WD2226,REPLICATE>BLOCK:35,REPLICATE:2",rainfed,2294.5239984383,267.7182117647,"67,0231849239","68,5100680312",6.1428586171,208,262,100,"-1,48688310730",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,WD1081,3351696,Deb13,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD1081,,4.0,4.0,"REPLICATE>BLOCK>PLOT:WD1081,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,1448.8191125621,251.77812,"68,5100680312","69,944300775",3.6478095238,196,240,100,"-1,43423274380",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,3239water_regimerainfed,3336799,Deb13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Syngenta Debrecen 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,309.7480458549,66.6236830337,68.7301802512,219.6101441597,2564.8822917691,269.1586389378,105.506789117,,,2013,18.1542415055,18.002011991,13.9427080783,129.4,216.05,818.514,-62.6458333333,-52.0869565217,31.2611413389,32.5528796156,26.0258421532,,,,,,,,,,,,,,,,
1034,WD3048,3352236,Deb13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD3048,,27.0,6.0,"REPLICATE>BLOCK>PLOT:WD3048,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,2162.7430716972,249.6443623529,"68,5100680312","68,5100680312",5.3991661507,212,260,107,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,WD2008,3351901,Deb13,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,Syngenta Debrecen 2013,REPLICATE>BLOCK>PLOT,,,WD2008,,13.0,8.0,"REPLICATE>BLOCK>PLOT:WD2008,REPLICATE>BLOCK:13,REPLICATE:2",rainfed,2802.1236298011,268.2317576471,"67,0231849239","68,5100680312",7.5161854637,222,270,100,"-1,48688310730",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
