,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L10,L12,L14,W10,W12,W14,Check,L9,L11,L13,W9,W11,W13
907,R1014B01119,3354274,Gai13,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01119,,191.0,24.0,"REPLICATE>BLOCK>PLOT:R1014B01119,REPLICATE>BLOCK:7,REPLICATE:1",watered,3353.3105022831,316.4764705882,"81,197629786","84,2066964446",10.6124387255,240,295,145,"-3,00906665860",2013,,,,,,,,,,,,,,,,,,,,,,,,,
908,R1024B03119,3355030,Gai13,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03119,,71.0,22.0,"REPLICATE>BLOCK>PLOT:R1024B03119,REPLICATE>BLOCK:21,REPLICATE:3",rainfed,2394.4805194805,328.8352941176,"89,1385341643","90,7357803826",7.8738970588,180,220,90,"-1,59724621830",2013,,,,,,,,,,,,,,,,,,,,,,,,,
909,R1014B02119,3354485,Gai13,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02119,,195.0,31.0,"REPLICATE>BLOCK>PLOT:R1014B02119,REPLICATE>BLOCK:14,REPLICATE:2",watered,3163.5802469136,348.7764705882,"76,907533587","82,6769095268",11.0338235294,250,270,135,"-5,76937593980",2013,,,,,,,,,,,,,,,,,,,,,,,,,
910,3125water_regimewatered,3337673,Gai13,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,watered,385.2621023642,79.7008485576,84.9597201494,239.5457296575,3230.7760369445,284.2529047574,138.8871365826,,,2013,16.9257167832,20.6590386625,15.7395106654,305.403,295.154,669.825,-9.6982758621,-7.4094827586,30.3328882334,34.915604045,27.9172483651,,,,,,,,,,,,,,
911,3125water_regimerainfed,3337427,Gai13,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,414.027410597,89.0518417146,90.6217892154,180.6146501855,2069.2384742491,227.9529792703,93.2718701576,,,2013,16.9257167832,20.2969412879,15.6421386222,305.403,214.354,602.69,-64.2083333333,-36.7181818182,30.3328882334,34.7383298504,27.6776880196,,,,,,,,,,,,,,
912,R1024B01120,3354558,Gai13,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B01120,,61.0,10.0,"REPLICATE>BLOCK>PLOT:R1024B01120,REPLICATE>BLOCK:18,REPLICATE:1",rainfed,1983.4474885845,319.4823529412,"84,2066964446","85,7952931765",6.3367647059,170,220,75,"-1,58859673190",2013,,,,,,,,,,,,,,,,,,,,,,,,,
913,R1024B02120,3354858,Gai13,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B02120,,67.0,18.0,"REPLICATE>BLOCK>PLOT:R1024B02120,REPLICATE>BLOCK:26,REPLICATE:2",rainfed,2502.7056277056,334.2705882353,"85,7952931765","85,7952931765",8.3658088235,160,200,60,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
914,R1014B01120,3355046,Gai13,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01120,,206.0,21.0,"REPLICATE>BLOCK>PLOT:R1014B01120,REPLICATE>BLOCK:22,REPLICATE:1",watered,2777.7777777778,360.2117647059,"76,907533587","78,3268313656",10.0058823529,245,315,130,"-1,41929777860",2013,,,,,,,,,,,,,,,,,,,,,,,,,
915,R1024B03120,3353991,Gai13,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03120,,51.0,25.0,"REPLICATE>BLOCK>PLOT:R1024B03120,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,2682.6484018265,319.9117647059,"76,907533587","82,6769095268",8.5821078431,195,225,85,"-5,76937593980",2013,,,,,,,,,,,,,,,,,,,,,,,,,
916,R1014B02120,3354254,Gai13,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02120,,191.0,34.0,"REPLICATE>BLOCK>PLOT:R1014B02120,REPLICATE>BLOCK:8,REPLICATE:2",watered,3001.6447368421,340.6588235294,"76,907533587","76,907533587",10.2253676471,250,285,120,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
917,3126water_regimewatered,3337674,Gai13,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,watered,396.5629031192,76.7045332011,77.4125904844,249.1758936851,2859.0094924372,303.4907869268,127.8733476838,,,2013,16.7824378399,21.2866329966,15.9263256549,287.702,216.409,780.426,-10.8958333333,-7.2578125,30.1340106668,35.9002871682,28.1388976718,,,,,,,,,,,,,,
918,3126water_regimerainfed,3337428,Gai13,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,370.5879787915,82.5584569513,84.8546852124,170.4772116324,2355.8304319156,211.8544330173,73.9624738421,,,2013,16.7824378399,20.6567003367,15.7395106654,287.702,241.848,669.825,-65.7944444444,-36.4856321839,30.1340106668,34.8725792948,27.9172483651,,,,,,,,,,,,,,
919,R1024B01121,3354201,Gai13,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B01121,,54.0,7.0,"REPLICATE>BLOCK>PLOT:R1024B01121,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,2604.1666666667,344.5764705882,"76,907533587","82,6769095268",8.9733455882,170,205,80,"-5,76937593980",2013,,,,,,,,,,,,,,,,,,,,,,,,,
920,R1024B02121,3354865,Gai13,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B02121,,67.0,14.0,"REPLICATE>BLOCK>PLOT:R1024B02121,REPLICATE>BLOCK:22,REPLICATE:2",rainfed,1780.9139784946,409.2,"81,197629786","82,6769095268",7.2875,155,195,80,"-1,47927974080",2013,,,,,,,,,,,,,,,,,,,,,,,,,
921,R1014B01121,3354552,Gai13,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01121,,196.0,20.0,"REPLICATE>BLOCK>PLOT:R1014B01121,REPLICATE>BLOCK:12,REPLICATE:1",watered,2263.3744855967,363.0705882353,"78,3268313656","79,742995425",8.2176470588,215,260,120,"-1,41616405940",2013,,,,,,,,,,,,,,,,,,,,,,,,,
922,R1024B03121,3354360,Gai13,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03121,,58.0,24.0,"REPLICATE>BLOCK>PLOT:R1024B03121,REPLICATE>BLOCK:14,REPLICATE:3",rainfed,2623.9451476793,351.7823529412,"76,907533587","79,742995425",9.2305759804,170,210,85,"-2,83546183800",2013,,,,,,,,,,,,,,,,,,,,,,,,,
923,R1014B02121,3354728,Gai13,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02121,,200.0,29.0,"REPLICATE>BLOCK>PLOT:R1014B02121,REPLICATE>BLOCK:21,REPLICATE:2",watered,2760.4166666667,363.7647058824,"76,907533587","73,7103504074",10.0414215686,235,290,130,"3,19718317960",2013,,,,,,,,,,,,,,,,,,,,,,,,,
924,3127water_regimewatered,3337675,Gai13,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,watered,400.40731293,76.9569001869,75.3855281244,230.0911305354,2476.3691088801,276.5270907052,122.6765634949,,,2013,16.5844020202,21.3751430976,15.973540594,264.13,191.264,794.972,-11.0520833333,-7.3461538462,29.8342054248,36.0548086529,28.213022395,,,,,,,,,,,,,,
925,3127water_regimerainfed,3337429,Gai13,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,409.5934573669,78.1632168769,81.7745240376,162.8916274424,2320.318008603,205.3385556159,81.3765420621,,,2013,16.5844020202,20.8765836941,15.870206179,264.13,246.172,740.064,-64.4821428571,-37.6967213115,29.8342054248,35.0682683788,28.1624275659,,,,,,,,,,,,,,
926,R1024B03122,3355303,Gai13,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03122,,76.0,20.0,"REPLICATE>BLOCK>PLOT:R1024B03122,REPLICATE>BLOCK:28,REPLICATE:1,REPLICATE:3,REPLICATE:1,REPLICATE:2",rainfed,2497.1461187215,324.6352941176,"81,197629786","85,7952931765",8.1066176471,160,220,70,"-4,59766339050",2013,,,,,,,,,,,,,,,,,,,,,,,,,
927,R1024B01122,3354198,Gai13,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B01122,,54.0,10.0,"REPLICATE>BLOCK>PLOT:R1024B01122,REPLICATE>BLOCK:9,REPLICATE:1",rainfed,2378.9414414414,326.0352941176,"85,7952931765","85,7952931765",7.7561887255,180,215,80,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
928,R1024B02122,3354906,Gai13,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B02122,,68.0,16.0,"REPLICATE>BLOCK>PLOT:R1024B02122,REPLICATE>BLOCK:24,REPLICATE:2",rainfed,2300.3472222222,325.6941176471,"85,7952931765","87,5082865147",7.4920955882,160,220,90,"-1,71299333820",2013,,,,,,,,,,,,,,,,,,,,,,,,,
929,R1014B01122,3355410,Gai13,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01122,,213.0,19.0,"REPLICATE>BLOCK>PLOT:R1014B01122,REPLICATE>BLOCK:29,REPLICATE:1",watered,3275.7675438597,339.3176470588,"84,2066964446","84,2066964446",11.1152573529,225,285,130,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
930,R1014B02122,3354121,Gai13,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02122,,188.0,33.0,"REPLICATE>BLOCK>PLOT:R1014B02122,REPLICATE>BLOCK:7,REPLICATE:2",watered,3218.4829059829,350.0823529412,"76,907533587","76,907533587",11.2673406863,230,280,130,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
931,3128water_regimewatered,3337676,Gai13,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,watered,386.1466737228,78.9939457918,78.381411764,226.1021408438,3279.8455383446,285.1796397839,131.4559278196,,,2013,16.9257167832,21.316969697,15.9263256549,305.403,184.553,780.426,-10.7173913043,-7.2578125,30.3328882334,35.9992187174,28.1388976718,,,,,,,,,,,,,,
932,3128water_regimerainfed,3337430,Gai13,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,365.2057274495,83.8167996559,86.2531360093,170.2435408245,2381.6030401636,219.3290324296,79.7949017202,,,2013,16.9257167832,20.6590386625,15.7395106654,305.403,215.179,669.825,-67.5172413793,-36.4856321839,30.3328882334,34.915604045,27.9172483651,,,,,,,,,,,,,,
933,R1024B01123,3355421,Gai13,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B01123,,78.0,2.0,"REPLICATE>BLOCK>PLOT:R1024B01123,REPLICATE>BLOCK:28,REPLICATE:1,REPLICATE:3,REPLICATE:1,REPLICATE:2",rainfed,2311.9918699187,353.0823529412,"81,197629786","85,7952931765",8.1632352941,185,235,110,"-4,59766339050",2013,,,,,,,,,,,,,,,,,,,,,,,,,
934,R1014B02123,3354618,Gai13,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02123,,198.0,32.0,"REPLICATE>BLOCK>PLOT:R1014B02123,REPLICATE>BLOCK:15,REPLICATE:1,REPLICATE:3,REPLICATE:2",watered,3018.4659090909,384.0941176471,"76,907533587","76,907533587",11.59375,255,305,145,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
935,R1024B02123,3354091,Gai13,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B02123,,52.0,19.0,"REPLICATE>BLOCK>PLOT:R1024B02123,REPLICATE>BLOCK:9,REPLICATE:2",rainfed,2401.9607843137,360.5,"81,197629786","87,5082865147",8.6590686275,165,235,100,"-6,31065672870",2013,,,,,,,,,,,,,,,,,,,,,,,,,
936,R1014B01123,3354905,Gai13,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01123,,203.0,24.0,"REPLICATE>BLOCK>PLOT:R1014B01123,REPLICATE>BLOCK:25,REPLICATE:1",watered,2898.5507246377,402.0941176471,"76,907533587","76,907533587",11.6549019608,260,315,150,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
937,R1024B03123,3354575,Gai13,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03123,,62.0,24.0,"REPLICATE>BLOCK>PLOT:R1024B03123,REPLICATE>BLOCK:14,REPLICATE:3",rainfed,1987.6700680272,421.4,"84,2066964446","85,7952931765",8.3760416667,195,235,115,"-1,58859673190",2013,,,,,,,,,,,,,,,,,,,,,,,,,
938,3129water_regimewatered,3337677,Gai13,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,watered,448.2345497307,77.5022887238,78.3271396073,252.3083751176,2977.6165625755,308.685681175,145.4470387999,,,2013,16.9234175084,21.316969697,15.9263256549,306.933,205.81,780.426,-10.7173913043,-7.2578125,30.2633014398,35.9992187174,28.1388976718,,,,,,,,,,,,,,
939,3129water_regimerainfed,3337431,Gai13,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,435.7162352172,82.7179455087,86.9582338232,181.5027461688,2270.6951241534,233.8445425956,107.3116004456,,,2013,16.9234175084,20.5317373737,15.6740502104,306.933,234.883,650.121,-66.5611111111,-36.4444444444,30.2633014398,34.8308884125,27.8374700872,,,,,,,,,,,,,,
940,R1024B01124,3354514,Gai13,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B01124,,60.0,9.0,"REPLICATE>BLOCK>PLOT:R1024B01124,REPLICATE>BLOCK:17,REPLICATE:1,REPLICATE:3,REPLICATE:2",rainfed,2304.6875,345.4117647059,"84,2066964446","85,7952931765",7.9606617647,170,215,80,"-1,58859673190",2013,,,,,,,,,,,,,,,,,,,,,,,,,
941,R1024B02124,3355173,Gai13,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B02124,,73.0,18.0,"REPLICATE>BLOCK>PLOT:R1024B02124,REPLICATE>BLOCK:35,REPLICATE:2",rainfed,2896.6894977169,315.6176470588,"76,907533587","81,197629786",9.1424632353,180,215,90,"-4,29009619900",2013,,,,,,,,,,,,,,,,,,,,,,,,,
942,R1014B01124,3354596,Gai13,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01124,,197.0,21.0,"REPLICATE>BLOCK>PLOT:R1014B01124,REPLICATE>BLOCK:13,REPLICATE:1",watered,3422.6190476191,338.8,"76,907533587","76,907533587",11.5958333333,245,285,115,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
943,R1024B03124,3354085,Gai13,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03124,,52.0,22.0,"REPLICATE>BLOCK>PLOT:R1024B03124,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,2376.7605633803,304.4647058824,"81,197629786","82,6769095268",7.2363970588,160,210,85,"-1,47927974080",2013,,,,,,,,,,,,,,,,,,,,,,,,,
944,R1014B02124,3354208,Gai13,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02124,,190.0,35.0,"REPLICATE>BLOCK>PLOT:R1014B02124,REPLICATE>BLOCK:9,REPLICATE:2",watered,3053.6529680365,323.3470588235,"76,907533587","76,907533587",9.8738970588,240,285,120,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
945,3130water_regimewatered,3337678,Gai13,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,watered,373.5349956941,76.8054667916,75.8446847087,243.4089945959,3271.4031021763,284.7153313125,119.6697372106,,,2013,16.7824378399,21.3595696091,15.973540594,287.702,201.863,794.972,-10.8043478261,-7.3461538462,30.1340106668,35.9863593893,28.213022395,,,,,,,,,,,,,,
946,3130water_regimerainfed,3337432,Gai13,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,373.8841437266,80.5192566125,82.873385623,174.6098237452,2531.3390906191,215.3071875851,86.6896977348,,,2013,16.7824378399,20.6778932179,15.8660994143,287.702,220.221,718.692,-65.7083333333,-37.5027777778,30.1340106668,34.8496731027,28.1165913135,,,,,,,,,,,,,,
947,R1024B01125,3354470,Gai13,127525,https://doi.org/10.15454/3VKPVB,W153R_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B01125,,59.0,8.0,"REPLICATE>BLOCK>PLOT:R1024B01125,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,2191.091954023,372.0529411765,"81,197629786","82,6769095268",8.1520220588,170,215,80,"-1,47927974080",2013,,,,,,,,,,,,,,,,,,,,,,,,,
948,R1024B02125,3354191,Gai13,127525,https://doi.org/10.15454/3VKPVB,W153R_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B02125,,54.0,14.0,"REPLICATE>BLOCK>PLOT:R1024B02125,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,1666.6666666667,427.6470588235,"85,7952931765","85,7952931765",7.1274509804,165,225,75,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
949,R1014B01125,3355356,Gai13,127525,https://doi.org/10.15454/3VKPVB,W153R_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01125,,212.0,23.0,"REPLICATE>BLOCK>PLOT:R1014B01125,REPLICATE>BLOCK:33,REPLICATE:1",watered,2662.037037037,394.9411764706,"76,907533587","76,907533587",10.5134803922,245,290,140,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
950,R1024B03125,3354841,Gai13,127525,https://doi.org/10.15454/3VKPVB,W153R_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03125,,67.0,26.0,"REPLICATE>BLOCK>PLOT:R1024B03125,REPLICATE>BLOCK:25,REPLICATE:3",rainfed,1768.6631944444,413.9294117647,"76,907533587","81,197629786",7.3210171569,180,245,80,"-4,29009619900",2013,,,,,,,,,,,,,,,,,,,,,,,,,
951,R1014B02125,3354838,Gai13,127525,https://doi.org/10.15454/3VKPVB,W153R_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02125,,202.0,35.0,"REPLICATE>BLOCK>PLOT:R1014B02125,REPLICATE>BLOCK:27,REPLICATE:2",watered,3261.4087301587,367.6235294118,"76,907533587","75,3318871563",11.9897058824,250,295,125,"1,57564643070",2013,,,,,,,,,,,,,,,,,,,,,,,,,
952,3131water_regimewatered,3337679,Gai13,127525,https://doi.org/10.15454/3VKPVB,W153R_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,watered,432.9761605309,78.0383594038,76.6684817662,242.918031537,2992.5018395889,288.3371121695,134.3116690466,,,2013,16.8892611298,21.3595696091,15.9256768864,289.651,191.264,794.972,-10.8043478261,-7.3461538462,30.2039389241,35.9863593893,28.1939952424,,,,,,,,,,,,,,
953,3131water_regimerainfed,3337433,Gai13,127525,https://doi.org/10.15454/3VKPVB,W153R_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,466.050935045,81.5009258773,83.4412011677,169.9107622471,1887.7593970115,227.105155043,78.5911572726,,,2013,16.8892611298,20.591758969,15.784076232,289.651,217.822,693.851,-65.6034482759,-37.0762711864,30.2039389241,34.8214112345,28.0163145795,,,,,,,,,,,,,,
954,R1024B01126,3354111,Gai13,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B01126,,52.0,7.0,"REPLICATE>BLOCK>PLOT:R1024B01126,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,2408.8541666667,340.2352941176,"87,5082865147","94,6935498069",8.1957720588,180,230,80,"-7,18526329220",2013,,,,,,,,,,,,,,,,,,,,,,,,,
955,R1024B02126,3355316,Gai13,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B02126,,76.0,14.0,"REPLICATE>BLOCK>PLOT:R1024B02126,REPLICATE>BLOCK:31,REPLICATE:2",rainfed,2577.4572649573,334.0235294118,"89,1385341643","95,9949455408",8.6093137255,160,225,80,"-6,85641137650",2013,,,,,,,,,,,,,,,,,,,,,,,,,
956,R1014B01126,3355035,Gai13,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01126,,206.0,26.0,"REPLICATE>BLOCK>PLOT:R1014B01126,REPLICATE>BLOCK:27,REPLICATE:1",watered,3047.8395061728,353.0647058824,"84,2066964446","85,7952931765",10.7608455882,265,325,150,"-1,58859673190",2013,,,,,,,,,,,,,,,,,,,,,,,,,
957,R1024B03126,3355025,Gai13,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03126,,71.0,24.0,"REPLICATE>BLOCK>PLOT:R1024B03126,REPLICATE>BLOCK:23,REPLICATE:3",rainfed,2446.7054263566,364.7411764706,"85,7952931765","90,7357803826",8.9241421569,200,255,80,"-4,94048720610",2013,,,,,,,,,,,,,,,,,,,,,,,,,
958,R1014B02126,3355088,Gai13,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02126,,207.0,29.0,"REPLICATE>BLOCK>PLOT:R1014B02126,REPLICATE>BLOCK:30,REPLICATE:2",watered,3061.4837398374,356.4588235294,"81,197629786","85,7952931765",10.9129289216,260,305,155,"-4,59766339050",2013,,,,,,,,,,,,,,,,,,,,,,,,,
959,3132water_regimewatered,3337680,Gai13,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,watered,408.6574738454,83.4314255519,86.3609408628,259.4099254883,3085.8286837936,309.4806041121,150.512353583,,,2013,17.0705970418,20.5140578196,15.6740502104,332.422,234.883,650.121,-10.066091954,-7.2660818713,30.4688392578,34.7899411045,27.8374700872,,,,,,,,,,,,,,
960,3132water_regimerainfed,3337434,Gai13,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,Biogemma Gaillac 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,411.6708623574,87.4953277258,94.201261924,182.9097124868,2403.1061758838,237.9080960167,79.9488599487,,,2013,17.0705970418,20.1935680333,15.4724837662,332.422,301.672,540.362,-65.0049019608,-35.4551282051,30.4688392578,34.6563773866,27.3795732891,,,,,,,,,,,,,,
961,R1014B01127,3354241,Gai13,127528,https://doi.org/10.15454/OAENUW,F04401_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B01127,,190.0,18.0,"REPLICATE>BLOCK>PLOT:R1014B01127,REPLICATE>BLOCK:1,REPLICATE:1,REPLICATE:3,REPLICATE:2,REPLICATE:2",watered,2899.0963855422,373.5,"76,907533587","78,3268313656",10.828125,230,275,110,"-1,41929777860",2013,,,,,,,,,,,,,,,,,,,,,,,,,
962,R1024B01127,3354337,Gai13,127528,https://doi.org/10.15454/OAENUW,F04401_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B01127,,57.0,6.0,"REPLICATE>BLOCK>PLOT:R1024B01127,REPLICATE>BLOCK:5,REPLICATE:1",rainfed,1653.0797101449,412.3764705882,"76,907533587","82,6769095268",6.8169117647,160,195,75,"-5,76937593980",2013,,,,,,,,,,,,,,,,,,,,,,,,,
963,R1024B02127,3354996,Gai13,127528,https://doi.org/10.15454/OAENUW,F04401_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B02127,,70.0,16.0,"REPLICATE>BLOCK>PLOT:R1024B02127,REPLICATE>BLOCK:24,REPLICATE:2",rainfed,1981.7073170732,370.9294117647,"76,907533587","81,197629786",7.3507352941,150,215,75,"-4,29009619900",2013,,,,,,,,,,,,,,,,,,,,,,,,,
964,R1024B03127,3355209,Gai13,127528,https://doi.org/10.15454/OAENUW,F04401_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1024B03127,,74.0,22.0,"REPLICATE>BLOCK>PLOT:R1024B03127,REPLICATE>BLOCK:30,REPLICATE:3",rainfed,2388.2113821138,371.4117647059,"76,907533587","79,742995425",8.8700980392,160,200,70,"-2,83546183800",2013,,,,,,,,,,,,,,,,,,,,,,,,,
965,R1014B02127,3355383,Gai13,127528,https://doi.org/10.15454/OAENUW,F04401_H,Biogemma Gaillac 2013,REPLICATE>BLOCK>PLOT,,,R1014B02127,,213.0,32.0,"REPLICATE>BLOCK>PLOT:R1014B02127,REPLICATE>BLOCK:33,REPLICATE:2",watered,2379.2613636364,401.6941176471,"73,7103504074","73,7103504074",9.5573529412,235,270,115,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,
