,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L11,L13,W11,W13,Check,L12,L14,W12,W14,L10,W10,L15,W15
872,400848,3349865,Cra12,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400848.0,,11.0,8.0,"REPLICATE>BLOCK>PLOT:400848,REPLICATE>BLOCK:11,REPLICATE:1",watered,2201.2837393022,240.3058207038,"69,7269833316","73,2127793108",5.2898129557,170,210,90,"-3,48579597920",2012,,,,,,,,,,,,,,,,,,,,,,,,,
873,402467,3349172,Cra12,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402467.0,,11.0,7.0,"REPLICATE>BLOCK>PLOT:402467,REPLICATE>BLOCK:11,REPLICATE:1",rainfed,292.7400468384,229.0066968326,"71,3522943923","74,7699030262",0.6703943116,95,120,40,"-3,41760863390",2012,,,,,,,,,,,,,,,,,,,,,,,,,
874,3116water_regimerainfed,3335632,Cra12,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,234.5403677315,70.1792668661,74.8514611559,94.185202784,389.9822950092,124.9989508076,36.7213455341,,,2012,19.0853044961,23.0353883733,20.5875989877,165.702,255.564,826.489,-118.0357142857,-10.89,34.8479727747,35.9054969096,33.4549308227,,,,,,,,,,,,,,
875,3116water_regimewatered,3335878,Cra12,127510,https://doi.org/10.15454/I2LIRO,EC169_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,246.5736288572,70.0092448844,72.5886992753,149.8921425591,1721.0528271405,191.8104119585,81.3661722709,,,2012,19.0853044961,23.0467523865,20.6392387347,165.702,234.123,847.93,-45.0125,-18.0288461538,34.8479727747,35.8372861787,33.5436466531,,,,,,,,,,,,,,
876,400913,3349804,Cra12,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400913.0,,8.0,24.0,"REPLICATE>BLOCK>PLOT:400913,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1336.2487852284,243.1083224401,"67,98521909","69,7269833316",3.2485320054,155,200,65,"-1,74176424160",2012,,,,,,,,,,,,,,,,,,,,,,,,,
877,401085,3349600,Cra12,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401085.0,,1.0,5.0,"REPLICATE>BLOCK>PLOT:401085,REPLICATE>BLOCK:1,REPLICATE:1",watered,909.4942324756,222.8642692011,"67,98521909","69,7269833316",2.0269376746,155,195,60,"-1,74176424160",2012,,,,,,,,,,,,,,,,,,,,,,,,,
878,402845,3349581,Cra12,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402845.0,,1.0,25.0,"REPLICATE>BLOCK>PLOT:402845,REPLICATE>BLOCK:1,REPLICATE:3",rainfed,NA,NA,"69,7269833316","77,8429481934",0.0484993998,125,165,60,"-8,11596486180",2012,,,,,,,,,,,,,,,,,,,,,,,,,
879,402154,3348835,Cra12,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402154.0,,20.0,19.0,"REPLICATE>BLOCK>PLOT:402154,REPLICATE>BLOCK:20,REPLICATE:2",rainfed,NA,NA,"69,7269833316",NA,NA,105,145,40,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
880,402323,3349017,Cra12,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402323.0,,15.0,7.0,"REPLICATE>BLOCK>PLOT:402323,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,250.9200401472,229.0066968326,"71,3522943923","76,304846632",0.5746236956,130,170,50,"-4,95255223970",2012,,,,,,,,,,,,,,,,,,,,,,,,,
881,3117water_regimewatered,3335879,Cra12,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,242.8494710334,68.9871789495,71.3120168296,171.2358644099,1154.4465707332,206.0042045109,64.3831861404,,,2012,18.7334623909,22.9435944918,20.6900438105,148.273,234.144,888.615,-46.0875,-17.4722222222,34.6229305046,35.8251071719,33.5348552774,,,,,,,,,,,,,,
882,3117water_regimerainfed,3335633,Cra12,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,234.2503759546,70.1802634332,76.5412561287,121.194798986,219.4712083694,159.9748164491,49.9547176596,,,2012,18.7334623909,23.079336295,20.4952890874,148.273,278.19,786.178,-113.4456521739,-10.6979166667,34.6229305046,35.9397729231,33.4437414208,,,,,,,,,,,,,,
883,402515,3349224,Cra12,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402515.0,,10.0,18.0,"REPLICATE>BLOCK>PLOT:402515,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,690.0301104048,228.6390909091,"69,7269833316","71,3522943923",1.5776785714,110,140,55,"-1,62531106070",2012,,,,,,,,,,,,,,,,,,,,,,,,,
884,400780,3349922,Cra12,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400780.0,,13.0,13.0,"REPLICATE>BLOCK>PLOT:400780,REPLICATE>BLOCK:14,REPLICATE:2",watered,2236.7642709258,266.2614960058,"66,1757668336","67,98521909",5.9556420099,180,215,95,"-1,80945225640",2012,,,,,,,,,,,,,,,,,,,,,,,,,
885,401079,3349624,Cra12,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401079.0,,2.0,2.0,"REPLICATE>BLOCK>PLOT:401079,REPLICATE>BLOCK:2,REPLICATE:1",watered,1173.0969760167,265.4991728744,"62,8507672054","62,8507672054",3.1145627683,165,205,80,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
886,402491,3349198,Cra12,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402491.0,,11.0,31.0,"REPLICATE>BLOCK>PLOT:402491,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,856.9834183673,243.3505882353,"62,8507672054","62,8507672054",2.0854741897,130,170,60,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
887,402669,3349391,Cra12,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402669.0,,6.0,8.0,"REPLICATE>BLOCK>PLOT:402669,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,313.650050184,229.0066968326,"66,1757668336","69,7269833316",0.7182796195,90,130,50,"-3,55121649800",2012,,,,,,,,,,,,,,,,,,,,,,,,,
888,3118water_regimewatered,3335880,Cra12,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,271.9862194939,64.807335532,65.4989738352,165.3842720558,1529.6750469028,201.2160813934,87.6796767175,,,2012,19.0853044961,22.4667226289,20.9629053571,165.702,210.641,958.728,-43.6875,-22.3333333333,34.8479727747,35.9378866479,33.6169559021,,,,,,,,,,,,,,
889,3118water_regimerainfed,3335634,Cra12,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,248.9101374921,66.296580057,68.9525705596,109.5798064935,688.5086352113,148.7246691575,53.9524559658,,,2012,19.0853044961,22.6995446937,20.7750563223,165.702,236.272,927.795,-122.3333333333,-19.6071428571,34.8479727747,35.8741498933,33.4806598745,,,,,,,,,,,,,,
890,402589,3349304,Cra12,127513,https://doi.org/10.15454/7R7CML,EC334_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402589.0,,8.0,16.0,"REPLICATE>BLOCK>PLOT:402589,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,491.9825072886,262.3727272727,"69,7269833316","76,304846632",1.2908279221,110,130,45,"-6,57786330040",2012,,,,,,,,,,,,,,,,,,,,,,,,,
891,401062,3349642,Cra12,127513,https://doi.org/10.15454/7R7CML,EC334_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401062.0,,2.0,19.0,"REPLICATE>BLOCK>PLOT:401062,REPLICATE>BLOCK:2,REPLICATE:2",watered,1546.0729746444,254.6849092229,"67,98521909","67,98521909",3.937614552,155,205,70,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
892,401037,3349653,Cra12,127513,https://doi.org/10.15454/7R7CML,EC334_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401037.0,,3.0,5.0,"REPLICATE>BLOCK>PLOT:401037,REPLICATE>BLOCK:3,REPLICATE:1",watered,1793.6862244898,248.0576213717,"67,98521909","67,98521909",4.4493753833,165,210,75,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
893,402347,3349043,Cra12,127513,https://doi.org/10.15454/7R7CML,EC334_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402347.0,,15.0,31.0,"REPLICATE>BLOCK>PLOT:402347,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,332.3805092069,291.8305882353,"67,98521909","74,7699030262",0.9699879952,100,135,40,"-6,78468393620",2012,,,,,,,,,,,,,,,,,,,,,,,,,
894,402462,3349167,Cra12,127513,https://doi.org/10.15454/7R7CML,EC334_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402462.0,,11.0,2.0,"REPLICATE>BLOCK>PLOT:402462,REPLICATE>BLOCK:11,REPLICATE:1",rainfed,267.4456879526,232.7609049774,"71,3522943923","77,8429481934",0.6225090036,110,150,45,"-6,49065380110",2012,,,,,,,,,,,,,,,,,,,,,,,,,
895,3119water_regimewatered,3335881,Cra12,127513,https://doi.org/10.15454/7R7CML,EC334_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,266.2740995136,68.8746472284,70.6161358583,170.2841057475,1609.6700457862,218.3793982243,72.0095493978,,,2012,18.6789908824,22.7923957566,20.6605305197,130.529,234.144,906.39,-44.869047619,-17.4722222222,34.5420635702,35.8410259855,33.4733506521,,,,,,,,,,,,,,
896,3119water_regimerainfed,3335635,Cra12,127513,https://doi.org/10.15454/7R7CML,EC334_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,272.7523654022,69.9900347159,76.4389842203,105.8730693407,252.9360040799,140.7889156448,43.6510897691,,,2012,18.6789908824,22.9413814933,20.5325468449,130.529,278.19,803.863,-113.1770833333,-10.6979166667,34.5420635702,35.9489241454,33.4014222848,,,,,,,,,,,,,,
897,400923,3349768,Cra12,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400923.0,,7.0,14.0,"REPLICATE>BLOCK>PLOT:400923,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,856.4139941691,270.1203582668,"74,7699030262","82,6225102274",2.3133485493,160,210,80,"-7,85260720120",2012,,,,,,,,,,,,,,,,,,,,,,,,,
898,400645,3350095,Cra12,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400645.0,,20.0,4.0,"REPLICATE>BLOCK>PLOT:400645,REPLICATE>BLOCK:20,REPLICATE:1",watered,862.316757689,275.1889237092,"73,2127793108","84,4466935714",2.3730002044,165,200,75,"-11,23391426060",2012,,,,,,,,,,,,,,,,,,,,,,,,,
899,402643,3349363,Cra12,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402643.0,,6.0,34.0,"REPLICATE>BLOCK>PLOT:402643,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,245.6538170824,256.6588235294,"79,3444082809",NA,0.6304921969,105,145,45,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
900,402807,3349540,Cra12,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402807.0,,2.0,14.0,"REPLICATE>BLOCK>PLOT:402807,REPLICATE>BLOCK:2,REPLICATE:2",rainfed,952.380952381,281.1136363636,"74,7699030262","79,3444082809",2.6772727273,130,170,95,"-4,57450525470",2012,,,,,,,,,,,,,,,,,,,,,,,,,
901,402182,3348865,Cra12,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402182.0,,19.0,10.0,"REPLICATE>BLOCK>PLOT:402182,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,108.0940850917,221.498280543,"71,3522943923",NA,0.2394265398,100,130,35,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
902,3120water_regimewatered,3335882,Cra12,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,285.0396717411,73.221831976,83.148753887,173.7879647011,1125.9658892148,218.8706834876,83.1649786734,,,2012,19.2823628255,22.9940369932,19.9878119011,185.525,313.714,810.19,-38.97,-18.1625,34.9295622183,35.8654172273,32.7164402776,,,,,,,,,,,,,,
903,3120water_regimerainfed,3335636,Cra12,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,270.1661512309,74.8966738264,80.544065729,111.3977966468,497.277686907,147.2617913733,60.0620661564,,,2012,19.2823628255,23.0968054535,19.9606481314,185.525,258.821,857.553,-103.9,-10.4318181818,34.9295622183,35.9356179178,32.7030231275,,,,,,,,,,,,,,
904,402606,3349323,Cra12,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402606.0,,7.0,2.0,"REPLICATE>BLOCK>PLOT:402606,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1135.7282639083,274.0571945701,"69,7269833316",NA,3.112545018,105,140,35,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
905,400989,3349705,Cra12,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400989.0,,5.0,5.0,"REPLICATE>BLOCK>PLOT:400989,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1219.237695078,263.5612227074,"62,8507672054","66,1757668336",3.2134377769,140,185,60,"-3,32499962820",2012,,,,,,,,,,,,,,,,,,,,,,,,,
906,402437,3349139,Cra12,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402437.0,,12.0,24.0,"REPLICATE>BLOCK>PLOT:402437,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,541.6550181717,273.6172727273,"66,1757668336","71,3522943923",1.4820616883,110,150,40,"-5,17652755870",2012,,,,,,,,,,,,,,,,,,,,,,,,,
907,400731,3349976,Cra12,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400731.0,,15.0,14.0,"REPLICATE>BLOCK>PLOT:400731,REPLICATE>BLOCK:16,REPLICATE:2",watered,1240.5647190383,281.6969450496,"66,1757668336","71,3522943923",3.4946329149,140,185,40,"-5,17652755870",2012,,,,,,,,,,,,,,,,,,,,,,,,,
908,402490,3349197,Cra12,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402490.0,,11.0,30.0,"REPLICATE>BLOCK>PLOT:402490,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,388.198757764,262.3623529412,"64,5333625236","77,8429481934",1.018487395,115,145,50,"-13,30958566980",2012,,,,,,,,,,,,,,,,,,,,,,,,,
909,3121water_regimewatered,3335883,Cra12,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,282.0264240718,64.4501846161,69.6338583877,143.7746022808,907.145474675,184.0066321623,49.1612969347,,,2012,18.6883194226,22.2497208677,20.7750563223,100.22,282.761,927.795,-42.2272727273,-18.3571428571,34.4284432794,35.8353351603,33.4806598745,,,,,,,,,,,,,,
910,3121water_regimerainfed,3335637,Cra12,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,285.4318679329,66.4612799298,74.440227878,105.280235253,629.0222887823,142.408963238,39.74244892,,,2012,18.6883194226,22.5858084176,20.29402975,100.22,303.201,910.647,-115.63,-10.89,34.4284432794,35.8663244219,33.0483369857,,,,,,,,,,,,,,
911,402546,3349258,Cra12,127516,https://doi.org/10.15454/I93CVI,EP67_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402546.0,,9.0,14.0,"REPLICATE>BLOCK>PLOT:402546,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1275.5102040816,236.1354545455,"67,98521909","71,3522943923",3.0119318182,110,140,50,"-3,36707530230",2012,,,,,,,,,,,,,,,,,,,,,,,,,
912,402110,3348786,Cra12,127516,https://doi.org/10.15454/I93CVI,EP67_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402110.0,,21.0,10.0,"REPLICATE>BLOCK>PLOT:402110,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,243.8475390156,255.2861538462,"64,5333625236","74,7699030262",0.6225090036,95,135,40,"-10,23654050260",2012,,,,,,,,,,,,,,,,,,,,,,,,,
913,400763,3349981,Cra12,127516,https://doi.org/10.15454/I93CVI,EP67_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400763.0,,15.0,19.0,"REPLICATE>BLOCK>PLOT:400763,REPLICATE>BLOCK:15,REPLICATE:2",watered,2174.6403479425,235.3905979182,"66,1757668336","71,3522943923",5.1188989176,120,160,55,"-5,17652755870",2012,,,,,,,,,,,,,,,,,,,,,,,,,
914,400802,3349919,Cra12,127516,https://doi.org/10.15454/I93CVI,EP67_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400802.0,,13.0,10.0,"REPLICATE>BLOCK>PLOT:400802,REPLICATE>BLOCK:13,REPLICATE:1",watered,2065.1117589893,244.1817210378,"67,98521909","71,3522943923",5.0426254345,135,175,70,"-3,36707530230",2012,,,,,,,,,,,,,,,,,,,,,,,,,
915,402208,3348892,Cra12,127516,https://doi.org/10.15454/I93CVI,EP67_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402208.0,,19.0,36.0,"REPLICATE>BLOCK>PLOT:402208,REPLICATE>BLOCK:19,REPLICATE:3",rainfed,431.1583788445,269.9670588235,"62,8507672054","73,2127793108",1.1639855942,95,130,45,"-10,36201210540",2012,,,,,,,,,,,,,,,,,,,,,,,,,
916,3122water_regimewatered,3335884,Cra12,127516,https://doi.org/10.15454/I93CVI,EP67_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,235.3235457089,66.6380529123,70.34080941,128.5873423605,2021.2714244171,171.8677923823,62.2148536796,,,2012,18.65766484,22.4470465112,20.579414992,114.865,236.272,977.576,-43.6428571429,-18.3571428571,34.4520488156,35.8809726219,33.231051507,,,,,,,,,,,,,,
917,3122water_regimerainfed,3335638,Cra12,127516,https://doi.org/10.15454/I93CVI,EP67_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,270.1948455867,65.5045984713,73.3738466486,97.9384843576,533.1003068353,130.6079135908,47.3082892317,,,2012,18.65766484,22.7709226078,20.4399233031,114.865,304.837,916.352,-119.3858695652,-12.5432692308,34.4520488156,35.848323937,33.2627585991,,,,,,,,,,,,,,
918,402633,3349352,Cra12,127517,https://doi.org/10.15454/NI7BTY,EP72_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402633.0,,7.0,29.0,"REPLICATE>BLOCK>PLOT:402633,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,519.6523053666,205.3270588235,"71,3522943923","84,4466935714",1.0669867947,110,140,50,"-13,09439917910",2012,,,,,,,,,,,,,,,,,,,,,,,,,
919,400854,3349846,Cra12,127517,https://doi.org/10.15454/NI7BTY,EP72_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400854.0,,10.0,14.0,"REPLICATE>BLOCK>PLOT:400854,REPLICATE>BLOCK:11,REPLICATE:2",watered,2141.0349854227,216.0962866134,"71,3522943923","76,304846632",4.6266970986,160,205,70,"-4,95255223970",2012,,,,,,,,,,,,,,,,,,,,,,,,,
920,400975,3349737,Cra12,127517,https://doi.org/10.15454/NI7BTY,EP72_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400975.0,,6.0,10.0,"REPLICATE>BLOCK>PLOT:400975,REPLICATE>BLOCK:6,REPLICATE:1",watered,1716.1410018553,213.1745183663,"71,3522943923","73,2127793108",3.6583753152,145,185,65,"-1,86048491850",2012,,,,,,,,,,,,,,,,,,,,,,,,,
921,402771,3349501,Cra12,127517,https://doi.org/10.15454/NI7BTY,EP72_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402771.0,,3.0,23.0,"REPLICATE>BLOCK>PLOT:402771,REPLICATE>BLOCK:3,REPLICATE:2",rainfed,349.7366688611,232.3872727273,"74,7699030262","79,3444082809",0.8127435065,110,155,50,"-4,57450525470",2012,,,,,,,,,,,,,,,,,,,,,,,,,
922,402306,3348999,Cra12,127517,https://doi.org/10.15454/NI7BTY,EP72_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402306.0,,16.0,11.0,"REPLICATE>BLOCK>PLOT:402306,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,230.0100368016,229.0066968326,"73,2127793108","77,8429481934",0.5267383877,85,110,45,"-4,63016888260",2012,,,,,,,,,,,,,,,,,,,,,,,,,
923,3123water_regimewatered,3335885,Cra12,127517,https://doi.org/10.15454/NI7BTY,EP72_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,221.8689312624,71.9977629608,75.9816976711,146.7540091794,1785.098278345,188.1281371992,64.7865745156,,,2012,19.4582727403,23.0105991158,20.3840850176,206.104,256.314,854.827,-42.4375,-18.7604166667,35.0185743813,35.8107517543,33.1911630066,,,,,,,,,,,,,,
924,3123water_regimerainfed,3335639,Cra12,127517,https://doi.org/10.15454/NI7BTY,EP72_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,237.3811315008,73.1159445395,80.2451699501,98.3044182725,339.9026783153,130.0013682898,46.7223266192,,,2012,19.4582727403,23.0942792945,20.2151804431,206.104,302.425,808.716,-101.8681818182,-10.4318181818,35.0185743813,35.8923355594,33.0236863111,,,,,,,,,,,,,,
925,400952,3349744,Cra12,127518,https://doi.org/10.15454/VGU01X,EP77_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400952.0,,6.0,16.0,"REPLICATE>BLOCK>PLOT:400952,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1373.6263736264,250.826046962,"67,98521909","67,98521909",3.445412733,170,220,60,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
926,402132,3348812,Cra12,127518,https://doi.org/10.15454/VGU01X,EP77_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402132.0,,21.0,32.0,"REPLICATE>BLOCK>PLOT:402132,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,230.0100368016,231.9435294118,"64,5333625236","76,304846632",0.5334933974,125,160,30,"-11,77148410840",2012,,,,,,,,,,,,,,,,,,,,,,,,,
927,400840,3349883,Cra12,127518,https://doi.org/10.15454/VGU01X,EP77_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400840.0,,12.0,1.0,"REPLICATE>BLOCK>PLOT:400840,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,308.5911784068,240.3058207038,"69,7269833316","73,2127793108",0.7415625639,120,155,50,"-3,48579597920",2012,,,,,,,,,,,,,,,,,,,,,,,,,
928,402726,3349453,Cra12,127518,https://doi.org/10.15454/VGU01X,EP77_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402726.0,,4.0,23.0,"REPLICATE>BLOCK>PLOT:402726,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,523.8702623907,209.8981818182,"69,7269833316","69,7269833316",1.0995941558,130,175,50,"0,00000000000",2012,,,,,,,,,,,,,,,,,,,,,,,,,
929,402252,3348940,Cra12,127518,https://doi.org/10.15454/VGU01X,EP77_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402252.0,,17.0,8.0,"REPLICATE>BLOCK>PLOT:402252,REPLICATE>BLOCK:17,REPLICATE:1",rainfed,167.2800267648,229.0066968326,"73,2127793108",NA,0.3830824638,115,160,50,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
930,3124water_regimewatered,3335886,Cra12,127518,https://doi.org/10.15454/VGU01X,EP77_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,259.6715390131,69.0909157793,69.4649500817,166.7203701598,1468.4422590835,217.3001607371,66.7223680294,,,2012,18.6883194226,22.2497208677,20.579414992,100.22,212.739,977.576,-42.2272727273,-18.3571428571,34.4284432794,35.8353351603,33.231051507,,,,,,,,,,,,,,
931,3124water_regimerainfed,3335640,Cra12,127518,https://doi.org/10.15454/VGU01X,EP77_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,230.30574482,68.9965000891,73.2492451046,119.4947513355,217.9153855446,160.417254665,45.2442173687,,,2012,18.6883194226,22.5765459305,20.2396770005,100.22,258.227,947.731,-118.203125,-12.5432692308,34.4284432794,35.8078499591,33.019813885,,,,,,,,,,,,,,
932,402693,3349417,Cra12,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402693.0,,5.0,17.0,"REPLICATE>BLOCK>PLOT:402693,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,862.8451380552,254.8763636364,"80,9101623179","86,230812118",2.1991883117,115,145,60,"-5,32064980010",2012,,,,,,,,,,,,,,,,,,,,,,,,,
933,401054,3349671,Cra12,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401054.0,,3.0,22.0,"REPLICATE>BLOCK>PLOT:401054,REPLICATE>BLOCK:3,REPLICATE:2",watered,2173.7568266743,273.9792205277,"74,7699030262","80,9101623179",5.9556420099,190,235,90,"-6,14025929170",2012,,,,,,,,,,,,,,,,,,,,,,,,,
