,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L10,L12,W10,W12,Check
51,8,3345662,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:213901,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,8,8,Yes
52,6,3345660,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:213901,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,8.5,8,Yes
53,10,3345664,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:213901,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,8,8,Yes
54,2,3345656,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:213901,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,8,8,Yes
55,3,3345657,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:213901,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,8.5,8,Yes
56,5,3345646,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,5.0,,,"REPLICATE>BLOCK>PLOT>PLANT:5,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,70,80,8,7.5,Yes
57,9,3345650,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,9.0,,,"REPLICATE>BLOCK>PLOT>PLANT:9,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,65,80,6,7,Yes
58,1,3345639,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,1.0,,,"REPLICATE>BLOCK>PLOT>PLANT:1,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,8.5,7,Yes
59,7,3345648,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,7.0,,,"REPLICATE>BLOCK>PLOT>PLANT:7,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,75,8.5,7,Yes
60,4,3345645,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,4.0,,,"REPLICATE>BLOCK>PLOT>PLANT:4,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,85,8,7,Yes
61,8,3345649,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,70,80,8,7,Yes
62,6,3345647,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,8.5,7,Yes
63,10,3345651,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,70,75,8,7,Yes
64,2,3345643,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,8.5,7,Yes
65,3,3345644,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:123901,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,75,75,8,7,Yes
66,5,3345633,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,5.0,,,"REPLICATE>BLOCK>PLOT>PLANT:5,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,85,9,9.5,Yes
67,9,3345637,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,9.0,,,"REPLICATE>BLOCK>PLOT>PLANT:9,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,9,9,Yes
68,1,3345626,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,1.0,,,"REPLICATE>BLOCK>PLOT>PLANT:1,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,75,85,8.5,9.5,Yes
69,7,3345635,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,7.0,,,"REPLICATE>BLOCK>PLOT>PLANT:7,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,85,9,9.5,Yes
70,4,3345632,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,4.0,,,"REPLICATE>BLOCK>PLOT>PLANT:4,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,75,85,8.5,9,Yes
71,8,3345636,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,9,9,Yes
72,6,3345634,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,9,9.5,Yes
73,10,3345638,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,75,80,8.5,9,Yes
74,2,3345630,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,9,9,Yes
75,3,3345631,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:113901,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,85,9,9.5,Yes
76,3001water_regimewatered,3334785,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.7759496832,74.2732074046,192.8167136226,1392.7348043771,224.4265065356,102.113336045,,,2012,20.246567466,20.5818617185,19.2322779556,77.885,300.872,1227.383,-25.9696969697,-19,36.6159487209,36.1501126475,33.812047028,,,,,,
77,3001water_regimerainfed,3334539,Cam12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,71.2350774674,82.2155778948,130.4215301358,786.4663360522,158.7539932207,70.0045283524,,,2012,20.246567466,20.1589800851,19.2251948183,77.885,403.58,1113.935,-82.7916666667,-13.056547619,36.6159487209,36.4515236471,33.3690868908,,,,,,
78,123002,3346850,Cam12,127401,https://doi.org/10.15454/AQWE02,PH207_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123002.0,,13.0,12.0,"REPLICATE>BLOCK>PLOT:123002,REPLICATE>BLOCK:14,REPLICATE:2",watered,NA,NA,"68,9320610081","70,4966242956",4.7153140367,185,215,105,"-1,56456328750",2012,,,,,,,,,,,,,,,,,
79,113002,3346561,Cam12,127401,https://doi.org/10.15454/AQWE02,PH207_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113002.0,,5.0,5.0,"REPLICATE>BLOCK>PLOT:113002,REPLICATE>BLOCK:17,REPLICATE:1",watered,NA,NA,"67,3478708427","70,4966242956",5.5553912232,200,230,110,"-3,14875345290",2012,,,,,,,,,,,,,,,,,
80,223002,3346489,Cam12,127401,https://doi.org/10.15454/AQWE02,PH207_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223002.0,,17.0,52.0,"REPLICATE>BLOCK>PLOT:223002,REPLICATE>BLOCK:32,REPLICATE:2",rainfed,NA,NA,"67,3478708427","84,5738619048",1.8966386555,140,175,70,"-17,22599106210",2012,,,,,,,,,,,,,,,,,
81,213002,3346264,Cam12,127401,https://doi.org/10.15454/AQWE02,PH207_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213002.0,,14.0,23.0,"REPLICATE>BLOCK>PLOT:213002,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,NA,NA,"67,3478708427","76,8285955506",1.4177105509,125,150,65,"-9,48072470790",2012,,,,,,,,,,,,,,,,,
82,233002,3345718,Cam12,127401,https://doi.org/10.15454/AQWE02,PH207_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233002.0,,1.0,51.0,"REPLICATE>BLOCK>PLOT:233002,REPLICATE>BLOCK:4,REPLICATE:3",rainfed,NA,NA,"67,3478708427","75,2730380189",2.1832928727,130,165,60,"-7,92516717620",2012,,,,,,,,,,,,,,,,,
83,3002water_regimewatered,3334786,Cam12,127401,https://doi.org/10.15454/AQWE02,PH207_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,67.8711289455,70.5260725433,192.3600824173,1504.1417343233,222.8946859987,106.3228845416,,,2012,20.0961815536,20.7296052691,19.2853244947,67.73,246.858,1305.71,-28.9333333333,-18.3666666667,36.4726920779,36.7452543167,33.7901080478,,,,,,
84,3002water_regimerainfed,3334540,Cam12,127401,https://doi.org/10.15454/AQWE02,PH207_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,67.2863659558,77.6234788276,134.1890526702,688.1934325036,164.8041071918,66.0836860129,,,2012,20.0961815536,20.397352247,19.3143553604,67.73,389.9,1163.991,-93.1933333333,-13.2111111111,36.4726920779,36.3104990471,33.9859330894,,,,,,
85,123003,3346852,Cam12,127402,https://doi.org/10.15454/5GN11W,Oh43_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123003.0,,11.0,7.0,"REPLICATE>BLOCK>PLOT:123003,REPLICATE>BLOCK:5,REPLICATE:2",watered,NA,NA,"68,9320610081","72,0909156051",2.4541251167,180,220,95,"-3,15885459700",2012,,,,,,,,,,,,,,,,,
86,113003,3346563,Cam12,127402,https://doi.org/10.15454/5GN11W,Oh43_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113003.0,,4.0,6.0,"REPLICATE>BLOCK>PLOT:113003,REPLICATE>BLOCK:13,REPLICATE:1",watered,NA,NA,"70,4966242956","75,2730380189",2.7293993153,190,230,95,"-4,77641372330",2012,,,,,,,,,,,,,,,,,
87,223003,3346347,Cam12,127402,https://doi.org/10.15454/5GN11W,Oh43_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223003.0,,15.0,40.0,"REPLICATE>BLOCK>PLOT:223003,REPLICATE>BLOCK:22,REPLICATE:2",rainfed,NA,NA,"72,0909156051","86,1419677247",1.5334042951,110,140,60,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
88,213003,3346125,Cam12,127402,https://doi.org/10.15454/5GN11W,Oh43_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213003.0,,12.0,14.0,"REPLICATE>BLOCK>PLOT:213003,REPLICATE>BLOCK:10,REPLICATE:1",rainfed,NA,NA,"70,4966242956","83,0722419114",1.6657379396,120,150,60,"-12,57561761580",2012,,,,,,,,,,,,,,,,,
89,233003,3345826,Cam12,127402,https://doi.org/10.15454/5GN11W,Oh43_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233003.0,,5.0,34.0,"REPLICATE>BLOCK>PLOT:233003,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,NA,NA,"68,9320610081","84,5738619048",1.36,120,150,60,"-15,64180089670",2012,,,,,,,,,,,,,,,,,
90,3003water_regimewatered,3334787,Cam12,127402,https://doi.org/10.15454/5GN11W,Oh43_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.8227620639,73.5495863644,184.9876959477,789.1234746729,225.1944670158,95.377144328,,,2012,19.9721336925,20.6831007497,19.2582888117,67.904,275.454,1252.801,-26.4772727273,-18.8888888889,36.328073218,36.5421415505,33.7692122264,,,,,,
91,3003water_regimerainfed,3334541,Cam12,127402,https://doi.org/10.15454/5GN11W,Oh43_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,71.5872962011,84.1164408507,116.761246449,620.9780968064,147.1137972661,60.6569523401,,,2012,19.9721336925,20.3331733927,19.1757709656,67.904,427.862,1089.653,-80.3277777778,-12.9575757576,36.328073218,36.5693839737,33.3112048162,,,,,,
92,123004,3346854,Cam12,127403,https://doi.org/10.15454/EW2AP2,W64A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123004.0,,14.0,19.0,"REPLICATE>BLOCK>PLOT:123004,REPLICATE>BLOCK:19,REPLICATE:2",watered,NA,NA,"67,3478708427","70,4966242956",2.0804183007,170,205,95,"-3,14875345290",2012,,,,,,,,,,,,,,,,,
93,223004,3346165,Cam12,127403,https://doi.org/10.15454/EW2AP2,W64A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223004.0,,12.0,49.0,"REPLICATE>BLOCK>PLOT:223004,REPLICATE>BLOCK:11,REPLICATE:2",rainfed,NA,NA,"68,9320610081","80,0134329032",1.2588646125,130,165,65,"-11,08137189510",2012,,,,,,,,,,,,,,,,,
94,213004,3346205,Cam12,127403,https://doi.org/10.15454/EW2AP2,W64A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213004.0,,13.0,28.0,"REPLICATE>BLOCK>PLOT:213004,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,NA,NA,"68,9320610081","76,8285955506",1.3135275444,130,160,65,"-7,89653454250",2012,,,,,,,,,,,,,,,,,
95,233004,3345736,Cam12,127403,https://doi.org/10.15454/EW2AP2,W64A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233004.0,,2.0,39.0,"REPLICATE>BLOCK>PLOT:233004,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,NA,NA,"72,0909156051","81,5768017006",1.9857429194,140,170,70,"-9,48588609550",2012,,,,,,,,,,,,,,,,,
96,113004,3346565,Cam12,127403,https://doi.org/10.15454/EW2AP2,W64A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113004.0,,7.0,19.0,"REPLICATE>BLOCK>PLOT:113004,REPLICATE>BLOCK:27,REPLICATE:1",watered,NA,NA,"67,3478708427","72,0909156051",2.366984127,175,210,90,"-4,74304476240",2012,,,,,,,,,,,,,,,,,
97,3004water_regimewatered,3334788,Cam12,127403,https://doi.org/10.15454/EW2AP2,W64A_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,67.2765459512,71.0766117546,173.7493875903,685.0982585081,208.1264936535,93.0667467554,,,2012,19.88559752,20.749392236,19.2794217093,58.039,296.398,1270.596,-27.2651515152,-18.6510416667,36.2183065647,36.7522800688,33.9340100539,,,,,,
98,3004water_regimerainfed,3334542,Cam12,127403,https://doi.org/10.15454/EW2AP2,W64A_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,69.9080861509,80.9747175135,132.257069156,498.7692690688,162.8142403355,66.8820889722,,,2012,19.88559752,20.2836138433,19.331321382,58.039,403.081,1117.016,-84.0459770115,-13.1228070175,36.2183065647,36.5839085427,33.6945727016,,,,,,
99,123005,3346856,Cam12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123005.0,,17.0,5.0,"REPLICATE>BLOCK>PLOT:123005,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,NA,NA,"67,3478708427","78,4377444101",1.851957672,185,220,95,"-11,08987356740",2012,,,,,,,,,,,,,,,,,
100,113005,3346567,Cam12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113005.0,,2.0,18.0,"REPLICATE>BLOCK>PLOT:113005,REPLICATE>BLOCK:7,REPLICATE:1",watered,NA,NA,"68,9320610081","75,2730380189",1.7316402116,195,230,100,"-6,34097701080",2012,,,,,,,,,,,,,,,,,
101,223005,3346101,Cam12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223005.0,,11.0,49.0,"REPLICATE>BLOCK>PLOT:223005,REPLICATE>BLOCK:7,REPLICATE:2",rainfed,NA,NA,"68,9320610081","84,5738619048",1.3364133209,120,150,65,"-15,64180089670",2012,,,,,,,,,,,,,,,,,
102,213005,3346368,Cam12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213005.0,,16.0,2.0,"REPLICATE>BLOCK>PLOT:213005,REPLICATE>BLOCK:25,REPLICATE:1",rainfed,NA,NA,"78,4377444101","81,5768017006",1.4924668534,120,150,60,"-3,13905729050",2012,,,,,,,,,,,,,,,,,
103,233005,3345963,Cam12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233005.0,,9.0,42.0,"REPLICATE>BLOCK>PLOT:233005,REPLICATE>BLOCK:34,REPLICATE:3",rainfed,NA,NA,"68,9320610081","86,1419677247",0.9938823529,130,160,65,"-17,20990671660",2012,,,,,,,,,,,,,,,,,
104,3005water_regimewatered,3334789,Cam12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,68.0771909309,76.9021802122,189.8863849873,578.7724331194,225.3337214988,97.9117348316,,,2012,19.9721336925,20.397352247,19.301762702,67.904,367.316,1185.252,-25.1733333333,-19.0527777778,36.328073218,36.3104990471,33.7309133568,,,,,,
105,3005water_regimerainfed,3334543,Cam12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,71.096048766,82.2298852666,123.3526655204,510.9642069396,153.4170828095,63.2056154722,,,2012,19.9721336925,20.2657147619,19.2251948183,67.904,403.58,1113.935,-82.4597701149,-13.056547619,36.328073218,36.5559911621,33.3690868908,,,,,,
106,233006,3345758,Cam12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233006.0,,3.0,30.0,"REPLICATE>BLOCK>PLOT:233006,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"68,9320610081","81,5768017006",1.1378450047,150,190,80,"-12,64474069250",2012,,,,,,,,,,,,,,,,,
107,123006,3346858,Cam12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123006.0,,14.0,12.0,"REPLICATE>BLOCK>PLOT:123006,REPLICATE>BLOCK:18,REPLICATE:2",watered,NA,NA,"70,4966242956","73,6998526186",2.2668148148,205,240,105,"-3,20322832300",2012,,,,,,,,,,,,,,,,,
108,113006,3346569,Cam12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113006.0,,8.0,14.0,"REPLICATE>BLOCK>PLOT:113006,REPLICATE>BLOCK:30,REPLICATE:1",watered,NA,NA,"68,9320610081","73,6998526186",2.1822384065,200,240,100,"-4,76779161050",2012,,,,,,,,,,,,,,,,,
109,223006,3346477,Cam12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223006.0,,17.0,42.0,"REPLICATE>BLOCK>PLOT:223006,REPLICATE>BLOCK:30,REPLICATE:2",rainfed,NA,NA,"68,9320610081","83,0722419114",0.9771428571,140,180,80,"-14,14018090330",2012,,,,,,,,,,,,,,,,,
110,213006,3346248,Cam12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213006.0,,14.0,9.0,"REPLICATE>BLOCK>PLOT:213006,REPLICATE>BLOCK:18,REPLICATE:1",rainfed,NA,NA,"72,0909156051","81,5768017006",1.0509206349,145,180,80,"-9,48588609550",2012,,,,,,,,,,,,,,,,,
111,3006water_regimewatered,3334790,Cam12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.7391718744,74.0839989903,202.570255241,728.4248175935,240.2015635338,105.9314188802,,,2012,19.88559752,20.739920861,19.3039891518,58.039,300.872,1189.98,-25.6458333333,-19,36.2183065647,36.3877902546,34.1866249604,,,,,,
112,3006water_regimerainfed,3334544,Cam12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,70.5411147951,83.9471098401,144.5529189669,325.0435968242,182.6608406195,79.4789190279,,,2012,19.88559752,20.3773567395,19.255209279,58.039,427.862,1054.054,-79.7634408602,-12.9575757576,36.2183065647,36.6324169515,33.657299571,,,,,,
113,213007,3346515,Cam12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213007.0,,18.0,19.0,"REPLICATE>BLOCK>PLOT:213007,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"70,4966242956","84,5738619048",1.3794957983,130,160,70,"-14,07723760920",2012,,,,,,,,,,,,,,,,,
114,113007,3346571,Cam12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113007.0,,7.0,11.0,"REPLICATE>BLOCK>PLOT:113007,REPLICATE>BLOCK:26,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,NA,NA,"68,9320610081","72,0909156051",4.4456283847,205,240,115,"-3,15885459700",2012,,,,,,,,,,,,,,,,,
